"","Gene","effect.size","p.value","q.value"
"TCEAL1","TCEAL1",4.05914906420055,1.03145276182007e-54,1.88262551918289e-52
"LOC730069","LOC730069",4.05745284124716,0.093128802845992,0.647946491564076
"TWF2","TWF2",4.05701273966692,3.07211363083434e-06,4.96266782962677e-05
"FAM117B","FAM117B",4.05225591394252,2.68722512471033e-12,7.38525111196988e-11
"SURF1","SURF1",4.05116627269829,3.41043980602165e-47,4.65594351404192e-45
"SNORA14A","SNORA14A",4.05049114830088,0.138851420945641,0.901621446449807
"POLR1E","POLR1E",4.04759453312263,2.29532567229663e-07,4.15559123333747e-06
"LOC100507073","LOC100507073",4.04729138489799,0.130380391408809,0.857833617600863
"SERPINI1","SERPINI1",4.04716337322713,2.11540161121987e-55,3.925063409459e-53
"SELRC1","SELRC1",4.04519164601151,1.22444942692498e-07,2.27570058405359e-06
"SARNP","SARNP",4.04497498577379,3.85761740027207e-49,5.75796545647721e-47
"DCPS","DCPS",4.04461767037367,2.78878317207965e-09,6.01287744099831e-08
"SPR","SPR",4.04393417289366,4.67725552935768e-13,1.34372069887039e-11
"LOC284023","LOC284023",4.04267053228471,4.86421200944155e-09,1.03001069435741e-07
"PSENEN","PSENEN",4.04102083739948,2.32108412695583e-57,4.87195558248028e-55
"DDB2","DDB2",4.04003150161958,1.40930721908182e-17,5.27649650453108e-16
"SLC38A6","SLC38A6",4.03839019741988,9.7772934409244e-18,3.70610183882624e-16
"CIAPIN1","CIAPIN1",4.03774987470247,8.59942114311738e-09,1.78273431895342e-07
"RNU7.77P","RNU7.77P",4.03712006033412,0.104800708491322,0.716244809518227
"LOC101926997","LOC101926997",4.03124130013629,0.0832225348207436,0.589775397640822
"C5orf54","C5orf54",4.02801398377116,2.40505974278756e-12,6.64786225529031e-11
"C3orf52","C3orf52",4.02495325474477,0.000996382781287474,0.0112630492516858
"BRIX1","BRIX1",4.02271797338648,3.95263321365205e-40,4.16129259709374e-38
"LOC100422241","LOC100422241",4.02108164904943,0.137057809694951,0.892044473022331
"EDEM2","EDEM2",4.02019323813993,7.75767458891062e-12,2.05306338371926e-10
"CFL2","CFL2",4.0170252123457,7.6867595087125e-42,8.49184642567765e-40
"VNN2","VNN2",4.01542565667227,0.118448473950586,0.792740842797229
"TAGLN3","TAGLN3",4.01487233953913,1.12508391161649e-25,6.26613898635625e-24
"WDR61","WDR61",4.01319607442746,3.87485041187953e-46,5.10325396990439e-44
"CHMP4A","CHMP4A",4.0131296282485,7.15958401476997e-37,6.6605947244331e-35
"LOC100419318","LOC100419318",4.01220772533464,0.136802541015264,0.891246661000318
"C1orf123","C1orf123",4.01018336049189,1.00697917002885e-42,1.15028532130098e-40
"LOC101929002","LOC101929002",4.00947946504737,0.0999510641878324,0.687719020627774
"MYRFL","MYRFL",4.00796394976871,2.02665314086715e-06,3.32989819387878e-05
"DNAJC9","DNAJC9",4.00520833496782,1.42183713909944e-16,5.01059585304465e-15
"MED10","MED10",4.00391306105046,2.85058484658309e-30,1.94581385137493e-28
"RTP4","RTP4",4.0005156777757,0.00447376463579521,0.045187041061217
"FUNDC1","FUNDC1",3.9979605677741,1.58836362731616e-21,7.33749711964044e-20
"LAMTOR4","LAMTOR4",3.98940940654335,3.19595312156254e-59,7.35156778318879e-57
"AIP","AIP",3.98612304148811,1.43504478370722e-20,6.3497422946012e-19
"TMEM206","TMEM206",3.98513755191663,1.38768101035215e-08,2.82629007531278e-07
"MANBAL","MANBAL",3.97853236495544,5.79556549259675e-21,2.60909211130522e-19
"RNA5SP426","RNA5SP426",3.97594335936499,0.135571620817524,0.884600216346558
"RPL39P34","RPL39P34",3.97586186245149,1.33337830442502e-05,0.00019982229797327
"SDR42E1","SDR42E1",3.9757337402437,8.12879227707157e-07,1.39213340047512e-05
"UQCRC1","UQCRC1",3.97481719855093,1.27633873953857e-41,1.39170650093062e-39
"ST6GAL1","ST6GAL1",3.97209078338893,9.54087341887043e-07,1.62156221102907e-05
"IFT52","IFT52",3.97114723926001,2.13058458621883e-19,8.78609980899609e-18
"ZNF354A","ZNF354A",3.96829386044657,7.45673269627734e-07,1.28489949138932e-05
"STK19","STK19",3.9674026880819,0.0376506234165479,0.301204987332383
"APOBEC3C","APOBEC3C",3.96737764600397,1.43142878550429e-05,0.000213658241477227
"CMTM7","CMTM7",3.96720694342518,0.000120936484132644,0.00158777595117698
"TEX30","TEX30",3.96530410306435,1.02154808599379e-42,1.16297189559375e-40
"FAAH2","FAAH2",3.9651614479664,6.29452457996688e-15,2.03460359474117e-13
"CCNG1","CCNG1",3.96339926290963,3.9735624037565e-35,3.37843341184198e-33
"TAS2R5","TAS2R5",3.96088356955117,0.064747700889396,0.478418668771483
"ITPA","ITPA",3.95810287418605,1.9288603855914e-28,1.21308702602438e-26
"METTL23","METTL23",3.95535925689476,1.82723088100954e-18,7.25363143118492e-17
"MUC13","MUC13",3.95346750635771,1.17362202346598e-29,7.80493505664982e-28
"COPS3","COPS3",3.95334535167501,1.88557095767666e-35,1.62371833442597e-33
"SRPX","SRPX",3.95321090252041,0.0963191413588115,0.666965369772026
"UQCRC2","UQCRC2",3.95287031953274,4.11090590131977e-48,5.90002836709074e-46
"BCAS2","BCAS2",3.94864901164152,2.04526146944301e-49,3.09405681035018e-47
"LIN52","LIN52",3.94619876631349,4.11596442586619e-05,0.000576922158924417
"DCTN3","DCTN3",3.94601166716387,3.7659304853026e-40,3.97720155403781e-38
"C2orf43","C2orf43",3.94412968177885,7.27179657085411e-07,1.25444877948951e-05
"PCMT1","PCMT1",3.9428730091161,1.06937472936224e-46,1.43083190880085e-44
"RGS4","RGS4",3.94017200971909,1.90400573602054e-23,9.5724743470829e-22
"ZNF600","ZNF600",3.93541985946538,3.68637740909195e-08,7.26545181378779e-07
"PDGFRL","PDGFRL",3.93521642741571,7.55737527175436e-11,1.84586829910253e-09
"LDHC","LDHC",3.9342942071137,0.00387710465594485,0.0396856698461603
"BBS4","BBS4",3.93326905437978,1.37178855036514e-23,6.96976500385218e-22
"ALG8","ALG8",3.9330198111652,9.04532020781829e-28,5.49327366834303e-26
"GMPR2","GMPR2",3.93113224374494,1.61864937123237e-18,6.44848404311599e-17
"FAM171B","FAM171B",3.92911663320902,5.72918324510133e-32,4.33353356088926e-30
"VMP1","VMP1",3.92760750370979,1.59105882348589e-29,1.04772783388138e-27
"C20orf202","C20orf202",3.92701705105593,0.150129641849902,0.960372169883262
"MED20","MED20",3.9266528251093,2.98630800575515e-09,6.41664542964049e-08
"TXNL1","TXNL1",3.92561171514596,1.56622315201879e-49,2.40182823458443e-47
"TIMMDC1","TIMMDC1",3.92389043787499,4.99683558847155e-44,6.0364649785334e-42
"HHEX","HHEX",3.92260258691872,0.00978726094251593,0.0913296392035163
"ECI2","ECI2",3.92147465085405,9.60499528145629e-56,1.82245289001372e-53
"OAZ2","OAZ2",3.92053593932035,2.9061919279342e-22,1.38245821115782e-20
"TRIM59","TRIM59",3.91883777908012,2.82969420908547e-46,3.75622333272437e-44
"LOC101927925","LOC101927925",3.91625732315031,0.0509618914724121,0.39048691836858
"SNRPA1","SNRPA1",3.91594607492072,9.75337217153994e-36,8.59730317608917e-34
"TMEM144","TMEM144",3.91488814251107,4.30432894691224e-15,1.40619244506907e-13
"ZNF34","ZNF34",3.91270318398129,1.66247512753675e-19,6.90997087663294e-18
"RBM7","RBM7",3.91256846316533,2.25327157854707e-11,5.74592807091305e-10
"C7orf61","C7orf61",3.91025665380915,0.141637277971097,0.915815622522398
"APOO","APOO",3.90989869369679,2.8417005975541e-45,3.61498760864609e-43
"LOC100270746","LOC100270746",3.9090855822972,5.56387324393358e-08,1.07118021624712e-06
"EFHC2","EFHC2",3.90426844374353,0.0881972131954396,0.618891602163737
"AP4B1","AP4B1",3.90269458551489,6.05289711804757e-10,1.3735168703548e-08
"POLR2K","POLR2K",3.90174314307428,3.98913251132295e-56,7.88064860354529e-54
"CLNS1A","CLNS1A",3.90105262069894,8.19434463203173e-42,8.99342712817495e-40
"PWAR1","PWAR1",3.90025761842868,0.00206686772241482,0.0222479761505062
"CASP3","CASP3",3.89953476973399,8.72674144428996e-18,3.33423076979561e-16
"STRA13","STRA13",3.8989251974829,1.49569578118351e-23,7.57638719687283e-22
"ASNS","ASNS",3.89863272673023,4.55404539111582e-57,9.44092965526134e-55
"PARP2","PARP2",3.89740100981786,7.65147855965765e-25,4.13130636571612e-23
"GEMIN2","GEMIN2",3.89734449356368,3.18184052895708e-09,6.82368661075954e-08
"NEDD8","NEDD8",3.89701273963934,3.31810589734852e-36,3.01176401233926e-34
"TAF12","TAF12",3.89410661038681,6.08395864143858e-09,1.2722519739357e-07
"GAP43","GAP43",3.89365385636643,9.37770622861389e-15,2.98522166807364e-13
"SIVA1","SIVA1",3.89116942890169,6.9611079752109e-40,7.21548920492231e-38
"LYPD5","LYPD5",3.88794653134779,0.117701142448148,0.788367604303671
"THBD","THBD",3.88724112161646,3.41572667955238e-07,6.06630168197182e-06
"CYP2C8","CYP2C8",3.88266026603929,7.74895486859203e-06,0.000119871441873236
"MPP3","MPP3",3.88236999488875,0.0189890813817816,0.165472057375649
"LOC100129085","LOC100129085",3.88146429718212,0.0533995635052443,0.405648256222602
"RLN1","RLN1",3.87821597273396,0.00244690434063083,0.0259560440226613
"TFB2M","TFB2M",3.87744987830071,4.3777217157966e-17,1.59286463817241e-15
"PLA1A","PLA1A",3.87467070227304,2.20842345972507e-14,6.84835581453432e-13
"HEBP1","HEBP1",3.87346551567226,2.60712778475076e-08,5.19322535724018e-07
"VDAC3","VDAC3",3.86725736397609,3.35755039352069e-59,7.67074642285706e-57
"LOC100272217","LOC100272217",3.86633606075788,5.8928070536957e-10,1.34081322555092e-08
"MMADHC","MMADHC",3.86455321771923,9.07614676909825e-57,1.83622477767106e-54
"POLR3F","POLR3F",3.8620567243559,5.90123332729717e-11,1.45405003715296e-09
"UBE3D","UBE3D",3.86133710732387,1.84679738373501e-06,3.05080390237858e-05
"INSIG2","INSIG2",3.86086998020065,1.43126217115106e-16,5.03852293039175e-15
"C9orf156","C9orf156",3.85975278607297,1.6984758294561e-10,4.05701367400098e-09
"STEAP1","STEAP1",3.85965422303042,8.9806327964855e-05,0.00120018134435801
"GSTK1","GSTK1",3.85866747225017,6.52239486921959e-56,1.25170348164498e-53
"STARD3NL","STARD3NL",3.85826670935921,9.64303692794528e-27,5.62242625326587e-25
"C12orf10","C12orf10",3.85725485030921,3.07873474271543e-35,2.63765886733048e-33
"LAMTOR2","LAMTOR2",3.85597992993237,2.66199931788407e-55,4.91212005999004e-53
"CHAC2","CHAC2",3.85447554208539,1.85149713183838e-10,4.38200702435942e-09
"NGDN","NGDN",3.8515083317744,5.83202950957284e-33,4.64130045140982e-31
"NAE1","NAE1",3.85069643495241,2.92604200107855e-31,2.09974774709876e-29
"ERGIC3","ERGIC3",3.84996647945039,5.93820024276329e-66,1.66190430794135e-63
"LOC101929323","LOC101929323",3.84827640622129,0.00109488815599895,0.0123020153332448
"ZNF691","ZNF691",3.84696811134516,2.98120608107395e-10,6.9383801127365e-09
"THAP1","THAP1",3.84605826359275,2.94210839348114e-20,1.28488645366282e-18
"PRKAR2B","PRKAR2B",3.84532777281896,3.56025872533941e-07,6.30964269297091e-06
"CHRNA1","CHRNA1",3.8437892263389,0.100031796891261,0.687992600203995
"LOC101929566","LOC101929566",3.83703873057688,0.125455762381377,0.831273208285022
"NDUFB10","NDUFB10",3.83666312972275,1.14965247546538e-51,1.93049643680147e-49
"PSMD13","PSMD13",3.83503462428732,2.69228916028692e-32,2.054950889979e-30
"LINC00312","LINC00312",3.83497743944803,0.0149263697498488,0.133855060528417
"PRR16","PRR16",3.83015891773648,0.136734095881895,0.890973588687926
"FAM118B","FAM118B",3.82678401280319,4.35562475447584e-12,1.17493415063708e-10
"RSL24D1","RSL24D1",3.82649771572047,4.3686839038135e-54,7.80414256519535e-52
"PHYH","PHYH",3.82182088507026,4.61592439781203e-41,4.98460466161155e-39
"SCPEP1","SCPEP1",3.82078934558935,1.54953142808556e-19,6.46452962494726e-18
"SNORA67","SNORA67",3.81986205831626,0.00634717951500606,0.0618044873389282
"LOC101929143","LOC101929143",3.81828596444228,0.13821321719902,0.897845994620547
"DNAJC17","DNAJC17",3.81802802506597,7.20921574508022e-11,1.76725767578667e-09
"HSPB9","HSPB9",3.81774773251732,1.00458142146008e-07,1.88479678538075e-06
"CCDC89","CCDC89",3.8164760516855,0.0156104987169385,0.139431645986613
"RAE1","RAE1",3.8154082874686,1.28852234648371e-20,5.71647747480963e-19
"C9orf116","C9orf116",3.81335580309284,0.000107593794405969,0.00142037342426496
"MGMT","MGMT",3.80996436385301,2.30978525287718e-11,5.88110901687848e-10
"MRPS28","MRPS28",3.80166412197396,4.04114924145389e-49,6.00521929756581e-47
"ZNF184","ZNF184",3.79887010340944,3.7422694851963e-06,5.98763117631408e-05
"TBC1D24","TBC1D24",3.79552069441538,6.83539916024663e-47,9.25645344345657e-45
"B3GNT7","B3GNT7",3.79432058296535,7.50120684718079e-08,1.42247617592162e-06
"BCS1L","BCS1L",3.79407233984134,6.10236927613492e-13,1.74122319260591e-11
"ZSCAN26","ZSCAN26",3.79178068394809,3.39918191216265e-13,9.84970882985939e-12
"PDCL3","PDCL3",3.79112210543845,2.04156512783304e-36,1.86822679163883e-34
"RAB21","RAB21",3.7905434226845,4.58405471945965e-48,6.55110185950353e-46
"ARL16","ARL16",3.78693074051323,1.19855302837975e-36,1.10887616818472e-34
"LOC101928504","LOC101928504",3.78661462028856,1.92250046863575e-06,3.16651573019436e-05
"EIF2B2","EIF2B2",3.78484775076931,1.91348505686936e-18,7.57812289503543e-17
"POP7","POP7",3.78465772319476,4.25812648708298e-21,1.92729002617513e-19
"PPP1R36","PPP1R36",3.78292936180819,5.22731138873006e-15,1.69617416115082e-13
"CCBL2","CCBL2",3.782732025176,3.35892196340871e-25,1.84927926588718e-23
"RPL21P43","RPL21P43",3.78172192027132,0.000297542137114439,0.00366837559943146
"MIR5091","MIR5091",3.77656737039459,0.133830887041833,0.875453157462587
"SNTG2","SNTG2",3.77548178038187,0.0119875861654349,0.109667963437746
"ABHD4","ABHD4",3.77361231181919,0.000152808361889071,0.00197243467063734
"LOC100506379","LOC100506379",3.77355755487149,0.0675083631107911,0.494374371284956
"TMEM44","TMEM44",3.77155512911358,0.0372320327510252,0.298211444767573
"ZNF426","ZNF426",3.77086579003103,1.15785335575738e-10,2.78748007883555e-09
"ASAH2B","ASAH2B",3.76944563236274,0.000210515873607654,0.00265189988718659
"ID1","ID1",3.76892212387408,7.52262491673433e-19,3.04385343618802e-17
"RLN2","RLN2",3.7688229427495,4.46461281709322e-08,8.72248730943913e-07
"FARSB","FARSB",3.7671641677609,6.06897395979952e-46,7.90001633588787e-44
"KLHL31","KLHL31",3.76703254829716,0.12472543176888,0.827168029329792
"IL18R1","IL18R1",3.76099514014121,0.137633779470908,0.895446115798332
"DDAH1","DDAH1",3.7591090237019,3.98855578430711e-45,5.01691600974419e-43
"GREM1","GREM1",3.75636567839368,1.7001410558974e-06,2.8182397443859e-05
"LRRC34","LRRC34",3.75575205169576,0.0252159648216292,0.212456839580932
"C5orf22","C5orf22",3.7549256513385,2.39602372502251e-14,7.41641113190379e-13
"TRNT","TRNT",3.75193568472432,2.87920911855437e-44,3.52902770209963e-42
"ZNF597","ZNF597",3.75028772098331,0.00112682246058654,0.0126186080414599
"WDR73","WDR73",3.7486069500318,7.35535539413125e-11,1.79914242939915e-09
"CRBN","CRBN",3.7461170480345,3.42480327447673e-35,2.92668176005156e-33
"ZMAT4","ZMAT4",3.74569986185344,0.00376306693554059,0.0386243398420523
"MRPL15","MRPL15",3.74352914457517,1.91380465680847e-17,7.10201277284594e-16
"COPS7A","COPS7A",3.7424549647503,9.02534606370148e-21,4.02532831611355e-19
"RNASEH1","RNASEH1",3.73672459185182,1.39020922605593e-15,4.62723356272176e-14
"POLR2C","POLR2C",3.73621107318653,2.03743829898021e-16,7.11271582446207e-15
"SNAPIN","SNAPIN",3.73532132957164,8.43447614254635e-32,6.33698986065496e-30
"FAM96A","FAM96A",3.73355613923336,3.18882333434516e-69,1.00087329776306e-66
"LOC100132057","LOC100132057",3.73267888499305,4.28145230869116e-11,1.06826370234089e-09
"TRAPPC4","TRAPPC4",3.73009406093178,5.56615557173404e-34,4.52624137339264e-32
"IGFL1P1","IGFL1P1",3.72892317769174,0.141869471925187,0.916258527910668
"MRPL51","MRPL51",3.72726361293998,8.98882777989695e-45,1.11807700800022e-42
"ALKBH2","ALKBH2",3.7239416261237,1.05600514799772e-07,1.97686047326397e-06
"SCAMP2","SCAMP2",3.72137672552514,1.32497356042852e-34,1.09871387786251e-32
"XRCC6BP1","XRCC6BP1",3.71973398933347,7.25207373729607e-08,1.37756586195334e-06
"TBCC","TBCC",3.71912006157231,9.03802935903727e-20,3.81802739614978e-18
"SLC25A14","SLC25A14",3.71576707865093,1.8334287423934e-21,8.41173099515572e-20
"LOC101928422","LOC101928422",3.71508486621129,0.113918280172594,0.768239261308512
"DPRXP4","DPRXP4",3.71438039501207,0.0291062574418618,0.24118049591105
"PNMT","PNMT",3.71262732583086,0.0467135806921565,0.362483570694405
"ORC3","ORC3",3.71060344617401,6.59561517138018e-24,3.39734877171215e-22
"PLBD1","PLBD1",3.70744919573688,0.0142926332193256,0.1288946815354
"NANS","NANS",3.70551318219192,2.76035160467619e-14,8.50492186160047e-13
"HOPX","HOPX",3.70450768270716,3.34463947591462e-36,3.02766501776594e-34
"ZNF675","ZNF675",3.70375985021715,3.01699623379637e-07,5.40100221299665e-06
"KCNE2","KCNE2",3.70355267210494,0.0472923638975741,0.36629768199634
"BIN3","BIN3",3.70162227373004,8.06296640303711e-12,2.12882597232389e-10
"MRPS35","MRPS35",3.70094988581069,1.19813087675067e-42,1.35939281637819e-40
"RAB9A","RAB9A",3.70083533394895,3.69728301029163e-18,1.44888626158266e-16
"REL","REL",3.69929935503893,5.33097139841078e-05,0.000735258083959868
"MORC2.AS1","MORC2.AS1",3.69711383657185,6.98938109484744e-07,1.20746591918393e-05
"LOC441455","LOC441455",3.69335527790041,0.024303758013382,0.20549280189361
"SERGEF","SERGEF",3.69170712069135,1.56433681129981e-17,5.84390294445973e-16
"RAD51C","RAD51C",3.6914627109987,1.14919777289183e-27,6.96654476620926e-26
"HMGN4","HMGN4",3.69028907081969,1.29925109310827e-19,5.44065445273669e-18
"NDUFAF2","NDUFAF2",3.68808127712054,8.1131134240669e-50,1.26143889460122e-47
"GOLGA7","GOLGA7",3.68495711496408,2.50292851746065e-30,1.71547655776323e-28
"EFNA1","EFNA1",3.68026141194986,1.24676554310758e-09,2.76196398415071e-08
"PLK1S1","PLK1S1",3.67855925072623,1.90523378320778e-09,4.16300399318478e-08
"CEP19","CEP19",3.67794367922101,9.70789732731833e-05,0.00129069684814196
"RPS17P11","RPS17P11",3.67680444950507,0.0493634770070395,0.379886116362148
"BRS3","BRS3",3.67344452884173,1.33060277035725e-07,2.46073587222897e-06
"RPL34P6","RPL34P6",3.67225570011461,1.4167958631125e-08,2.88199105189401e-07
"TCTA","TCTA",3.67053070726188,7.09477760531057e-34,5.74147014690965e-32
"HAUS8","HAUS8",3.66199960454941,0.00229510501222346,0.0244772330042911
"FAM223A","FAM223A",3.66085711001525,3.33858109927663e-05,0.000473292138615898
"SNORA54","SNORA54",3.66065488526785,0.00311356175019567,0.0324119871423907
"THG1L","THG1L",3.66027059824587,2.20772113857873e-07,4.00130095618069e-06
"G0S2","G0S2",3.66008894489746,1.03132415249797e-08,2.12360455778613e-07
"TMEM98","TMEM98",3.65084759139253,0.0488888041858456,0.376837640527298
"CEP72","CEP72",3.6491731346491,0.0873539767328717,0.613872348733367
"SLC25A32","SLC25A32",3.6468246028602,1.65581604488714e-22,7.96689484978361e-21
"ADH5","ADH5",3.64476350603443,2.86760009819673e-27,1.70452179996175e-25
"ICT1","ICT1",3.64285309346795,1.49642793553984e-17,5.59644051082072e-16
"IL17RB","IL17RB",3.64270695947775,2.83392871124344e-09,6.10485322889029e-08
"NEK3","NEK3",3.64268982954739,6.46466226853972e-06,0.000101028021231567
"PWAR5","PWAR5",3.64209217512233,1.40975607086735e-09,3.11277106403741e-08
"MSMP","MSMP",3.6400056534954,0.00113038823662002,0.0126501028119449
"OR6E1P","OR6E1P",3.63965996002173,0.0834182621813506,0.590788468388545
"CDK1","CDK1",3.63843606928184,0.00299676832382688,0.0312751607791802
"TIMM22","TIMM22",3.63688206212038,5.35543170025648e-12,1.4342648980974e-10
"FN3KRP","FN3KRP",3.63658281846183,0.000147515183451263,0.00190984962260109
"MEIG1","MEIG1",3.63648019383904,0.0102544241598982,0.0952872752513417
"WNT3","WNT3",3.63540117209127,8.02951764238391e-06,0.00012364205433371
"CCDC101","CCDC101",3.6339254920944,4.81050052453692e-13,1.378462880683e-11
"TTC32","TTC32",3.63384107273135,3.94511899171748e-30,2.67662376197656e-28
"GRPEL1","GRPEL1",3.6323261944683,7.89653491362894e-23,3.8546108799319e-21
"MRPL16","MRPL16",3.63124055325002,1.49912524832682e-27,9.02269217559282e-26
"FH","FH",3.63115084167696,7.3354307483112e-20,3.11839375001625e-18
"PSMA4","PSMA4",3.63106797962735,1.42568858735145e-51,2.37031314443619e-49
"ZNF502","ZNF502",3.62858676723343,2.05941070288697e-09,4.49112006790623e-08
"FOPNL","FOPNL",3.62495767948138,1.91943710226351e-19,7.95831798054538e-18
"APEX1","APEX1",3.6246581367239,5.25308258093216e-40,5.47886724838589e-38
"TERF2","TERF2",3.62386127418694,4.16078383865666e-28,2.57340265998978e-26
"PYGO1","PYGO1",3.62258668910706,0.0448158901596285,0.35034842996298
"TMEM138","TMEM138",3.62220337606492,1.50762628919816e-19,6.29752752443174e-18
"KRT8P30","KRT8P30",3.6194273873039,0.0661864234117618,0.487136717918169
"HERPUD1","HERPUD1",3.61876615619926,3.58999052507521e-43,4.17184227661335e-41
"ARPC1A","ARPC1A",3.61785465432578,1.63149893604654e-40,1.73393228696794e-38
"PAPSS1","PAPSS1",3.61617659776806,1.52635900511642e-23,7.72006638973342e-22
"TMEM256","TMEM256",3.61350151868758,4.41564827176983e-56,8.62180997436733e-54
"C6orf165","C6orf165",3.61256653992164,0.0209464945107332,0.180607720577269
"RPS20P18","RPS20P18",3.61053319430438,0.087501037064255,0.614520039474266
"CLK4","CLK4",3.61043817865017,1.28074612958739e-15,4.275604176547e-14
"MUTYH","MUTYH",3.60528459263887,0.00166046595154068,0.0181173127084282
"MIR5009","MIR5009",3.60154820352627,0.0639933036920503,0.474112312198063
"LHFP","LHFP",3.59908114657136,0.128174710137455,0.846532834858663
"NXT2","NXT2",3.59493886279807,0.000223436448477328,0.00280309663267186
"RGCC","RGCC",3.59424295599312,0.000258393758992682,0.00321403555630009
"TACO1","TACO1",3.59369937611826,0.0257074577243924,0.216218196898571
"HSD17B11","HSD17B11",3.59365405961501,9.87897519443547e-26,5.51122097890234e-24
"C2orf40","C2orf40",3.59332362637299,0.130788190077931,0.859904184725378
"CDO1","CDO1",3.59240038939621,1.54794078211434e-10,3.70270963151909e-09
"ZNF766","ZNF766",3.59164093459789,9.18547326990195e-15,2.92680203317255e-13
"ATP5O","ATP5O",3.58724971730602,1.05865462222727e-36,9.82150741239795e-35
"PIGA","PIGA",3.58564126200051,5.2165422111304e-08,1.00975419953086e-06
"ATG4A","ATG4A",3.58490798320376,9.31744290421627e-16,3.13544090676552e-14
"VAT1L","VAT1L",3.58201297437011,1.39243705731335e-05,0.000208208397741814
"LMO3","LMO3",3.57985886537332,8.68309464198943e-05,0.00116273146115061
"PQLC3","PQLC3",3.57425335547253,0.00015288261581181,0.00197249703012824
"SLC27A6","SLC27A6",3.57146349894086,0.0184968328850199,0.161728100913957
"PGM2","PGM2",3.57130335619063,0.0012358436909596,0.0137797392155336
"CST1","CST1",3.57005356628403,0.0291569468992459,0.24154092369617
"HIGD2A","HIGD2A",3.56909395179684,1.4654940713631e-67,4.31729411339108e-65
"COPS6","COPS6",3.56822665581835,6.77760874382965e-48,9.60418616256435e-46
"BLZF1","BLZF1",3.56493247144919,1.76912511640799e-05,0.000260474782592923
"SPAG6","SPAG6",3.56321048213282,0.000166902717197655,0.00214268381283106
"POLB","POLB",3.56189702537374,9.93668566960851e-19,3.99179009004943e-17
"OR2A20P","OR2A20P",3.56049464495676,0.000948153463405965,0.0107540648142607
"ILF2","ILF2",3.55792161109274,3.54684275427666e-35,3.0232783517672e-33
"OCEL1","OCEL1",3.55739390027568,1.71519281948141e-07,3.14427050488338e-06
"CDK5","CDK5",3.55659890832927,9.13190284429854e-16,3.08226959922535e-14
"GRHPR","GRHPR",3.55548865860676,1.14047493044899e-24,6.09899841786606e-23
"ARF4P5","ARF4P5",3.55504252606769,0.00748015375059161,0.0719971078371068
"ATIC","ATIC",3.55365658411628,3.38552735610125e-17,1.23990785962164e-15
"C17orf104","C17orf104",3.5532677372435,0.0989347571523964,0.681988833102115
"HERC2P7","HERC2P7",3.5511615482114,5.46703464627883e-36,4.89613044161675e-34
"LOC554206","LOC554206",3.54701743881875,0.0190860476911018,0.166230763915447
"THYN1","THYN1",3.54553635352482,2.11081230190785e-56,4.19464617439487e-54
"BRMS1","BRMS1",3.54512301022716,1.15963075955778e-16,4.11196960918028e-15
"TRAPPC6A","TRAPPC6A",3.54493890158966,1.60289148260284e-24,8.53114224274703e-23
"JAGN1","JAGN1",3.54312025668048,1.26561175175916e-18,5.06003631798566e-17
"UPRT","UPRT",3.53957313679643,1.77593267139481e-07,3.25206776641894e-06
"FARSA","FARSA",3.53863263020922,9.33769766858362e-30,6.27194477003424e-28
"MRPL14","MRPL14",3.53561317549777,1.64599611934522e-37,1.56155744836412e-35
"MRPL50","MRPL50",3.53444906766243,5.31974444534051e-45,6.64157239599687e-43
"C9orf72","C9orf72",3.53426726892947,4.57247452881124e-12,1.23046461999677e-10
"PTS","PTS",3.53363448709209,4.91090745513061e-61,1.21270526450814e-58
"ZNF225","ZNF225",3.53070278217691,0.000148616876160946,0.00192263065061218
"HSD17B13","HSD17B13",3.52796207388207,0.0023933440009186,0.025444148441548
"SLC39A11","SLC39A11",3.5265302173797,2.64927549349768e-45,3.38301399899719e-43
"ZNF133","ZNF133",3.52135747758579,1.83053097279797e-07,3.34475256748896e-06
"RRP36","RRP36",3.51728785644383,8.16338721512967e-08,1.54108598219738e-06
"SLC18B1","SLC18B1",3.51661946296639,2.82280231229144e-06,4.5775467337516e-05
"C6orf48","C6orf48",3.51530406956157,7.66545928245614e-19,3.09791557812283e-17
"MIR421","MIR421",3.51323005888945,0.000208859474439391,0.0026339979682961
"TMEM147","TMEM147",3.51161291332919,1.44463395456015e-56,2.90518483412862e-54
"TTC39C","TTC39C",3.51070678518667,1.77527222202785e-43,2.09932191213321e-41
"PSMB9","PSMB9",3.50991350000933,1.9970995210346e-11,5.10819423567601e-10
"LSM3","LSM3",3.5071671725344,8.26359059928702e-49,1.21721239774761e-46
"BRWD1.IT2","BRWD1.IT2",3.50614955652555,0.068023204495963,0.497277165823339
"ZDHHC4","ZDHHC4",3.50556119688046,1.0145157472012e-31,7.52130173377599e-30
"HACL1","HACL1",3.50193168589472,9.63658451134999e-09,1.99037548726432e-07
"RSPH9","RSPH9",3.50187786761709,2.62570589044873e-05,0.000376844900106112
"EPDR1","EPDR1",3.50125582238629,3.01459457564754e-06,4.87209548741804e-05
"ATP5G1","ATP5G1",3.50068916899846,1.30461025179367e-47,1.82558461234328e-45
"NECAP1","NECAP1",3.50011879555256,8.06702516562914e-27,4.71170388108676e-25
"PGBD1","PGBD1",3.49944682011068,1.15270423087337e-07,2.15068993831396e-06
"HIST1H1T","HIST1H1T",3.49801418065988,0.0697896379331253,0.50886131140818
