"","Gene","effect.size","p.value","q.value"
"THAP2","THAP2",1.16101837549939,0.00386788858437975,0.0489016990227796
"IGSF9B","IGSF9B",1.16097676261132,0.282326092685184,0.503112283776625
"TMEM177","TMEM177",1.1609680383308,0.0849474670978815,0.262273612334259
"FUOM","FUOM",1.16095920563137,0.00277626255232409,0.0408550962163215
"OXCT1","OXCT1",1.16090300009168,0.00738496346598858,0.0675370227162182
"LYRM9","LYRM9",1.16089878896989,0.00346675304918828,0.0461748200249027
"BCL3","BCL3",1.16088912574786,0.118495164021641,0.317303514777656
"CTD.2227E11.1","CTD.2227E11.1",1.160874974676,0.494112308539296,0.572954863648881
"THAP10","THAP10",1.160874974676,0.494112308539296,0.572954863648881
"NTNG1","NTNG1",1.16087429098741,0.39134700183528,0.572954863648881
"TBL1X","TBL1X",1.16085813070053,0.131563200334628,0.336691243773571
"GMEB1","GMEB1",1.16085338595218,0.0596748779645078,0.213301589347762
"PIGN","PIGN",1.1608141083126,0.230935624858884,0.454816940965061
"SERPINB9","SERPINB9",1.16076694076565,0.0509565498404071,0.196120849109823
"PARP16","PARP16",1.16073388157048,0.0504529498232786,0.194957265108347
"KLHL26","KLHL26",1.16072819213737,0.216467347152045,0.440488818580288
"STX17","STX17",1.16072771172145,0.0297929359253288,0.142902320479323
"PIK3C3","PIK3C3",1.16071661561227,0.0316583445800414,0.14786049765685
"LINC00685","LINC00685",1.16069499539511,0.00780708324451102,0.0687110027097676
"CTC.459I6.1","CTC.459I6.1",1.16066015833566,0.328586646886559,0.538887046229626
"ZNF121","ZNF121",1.16061484868752,0.2019059476534,0.426125161151214
"PPP1CB","PPP1CB",1.16059561919445,0.0075524395924255,0.0678251940403619
"INO80","INO80",1.16056133383056,0.0535691883778299,0.201558699316134
"CTLA4","CTLA4",1.16055704267192,0.0754043999342188,0.244818867551782
"TMEM44.AS1","TMEM44.AS1",1.16055393429021,0.168047590226909,0.385561920689849
"CTD.2526A2.2","CTD.2526A2.2",1.16052723389778,0.434641374749218,0.572954863648881
"ENTHD2","ENTHD2",1.16049198127332,0.0178116516845576,0.107647172181404
"CMPK2","CMPK2",1.16048817800718,0.182147454617589,0.403063951168634
"APOO","APOO",1.16047787584125,0.0362029632464607,0.159895155394473
"COL11A2","COL11A2",1.16044417846399,0.378796186157169,0.57111647276834
"LAS1L","LAS1L",1.16044084252758,0.00601011798448368,0.0610340133970506
"WIZ","WIZ",1.16043123432072,0.215866574371471,0.43987697650925
"AF038458.5","AF038458.5",1.16039439719989,0.462072199223731,0.572954863648881
"USP4","USP4",1.16034226736037,0.0102465205746704,0.0797812809746861
"VNN2","VNN2",1.16032078794099,0.0195663135816002,0.113038631891299
"CTD.2521M24.9","CTD.2521M24.9",1.16030211060692,0.00363406771383737,0.047531860908293
"AC006994.2","AC006994.2",1.16028556845899,0.282914755834351,0.503636794769441
"CBR3","CBR3",1.16025070493093,0.0429153294894285,0.176970701613044
"ZNF407","ZNF407",1.16025018140967,0.242321106415106,0.467034483227726
"LRFN4","LRFN4",1.1602241398164,0.403936941807374,0.572954863648881
"BRAF","BRAF",1.16018704403727,0.0442678286846127,0.179992237399436
"FZR1","FZR1",1.16018014113038,0.0273196276621613,0.135896635746015
"IRAK1","IRAK1",1.16017879210505,0.0693513438372647,0.233334751023294
"RHPN1","RHPN1",1.16017574293909,0.026229578441042,0.132901104364885
"ISG20L2","ISG20L2",1.16017121744037,0.00374041732596396,0.0484229306635299
"LMNB2","LMNB2",1.16015840096164,0.05325750304483,0.20094017865973
"CBLB","CBLB",1.16014923999778,0.0664038845319327,0.227099201022803
"ZNF16","ZNF16",1.16013723054586,0.148290886235506,0.360341686622445
"APOLD1","APOLD1",1.16012646670585,0.0694752282561121,0.233485611193513
"TMEM161A","TMEM161A",1.16009423374334,0.0110084801232131,0.0830927444497889
"ZKSCAN2","ZKSCAN2",1.16008672212142,0.325608178630852,0.537239521680253
"MSL2","MSL2",1.1600645600342,0.0484250429662652,0.189642997330825
"C10orf105","C10orf105",1.16004924846254,0.431583955324576,0.572954863648881
"THRA","THRA",1.16004038410124,0.0124610877206287,0.0886409891510249
"BTN2A2","BTN2A2",1.16001060691328,0.0901047037206791,0.271453282795732
"BRAP","BRAP",1.15998235601979,0.0341334708911602,0.154934154182009
"DOK2","DOK2",1.15997892166022,2.6129713102811e-11,3.99624164866237e-09
"GPC1","GPC1",1.1599752876635,0.40359619990905,0.572954863648881
"TMEM30A","TMEM30A",1.15995446046881,0.00663356664289909,0.0638984720546661
"SCYL3","SCYL3",1.15995029911889,0.0553054830554146,0.204680767792645
"IDH1.AS1","IDH1.AS1",1.15993058808944,0.362916859166246,0.562159236855455
"CASP9","CASP9",1.15992478566755,0.0773960273508391,0.248542835015312
"TAF15","TAF15",1.15992124161312,3.14739269818275e-05,0.00171880951022181
"ADAM23","ADAM23",1.15989737401585,0.370502226408354,0.566342585555075
"TMEM192","TMEM192",1.15989580655498,0.0243610464407155,0.127624652852727
"ZNF565","ZNF565",1.15989103116915,0.275384364909596,0.497004910397589
"H2AFY2","H2AFY2",1.15987942124814,0.0622209572878006,0.218496701308311
"SRSF10.1","SRSF10.1",1.15978288727989,0.00259700809435421,0.0397531484855712
"OOEP","OOEP",1.15977739674179,0.382310442786851,0.572954863648881
"SMG9","SMG9",1.15977542095938,0.0272511992907004,0.135672375680571
"COX4I2","COX4I2",1.15976094360451,0.403508451840396,0.572954863648881
"KLHL9","KLHL9",1.15975576567059,0.0761002527185389,0.246115360071921
"NEU3","NEU3",1.1597551189313,0.311117680327484,0.525970789926276
"SLC26A6","SLC26A6",1.1597545110294,0.155649835140174,0.36972137270694
"KIAA0754","KIAA0754",1.15971731150224,0.369605244529863,0.566081655288218
"SNAI3","SNAI3",1.15970970105203,0.0159773504523684,0.101629005887283
"AKAP17A","AKAP17A",1.15964837574516,0.000405811855399589,0.0134541831343973
"CTD.2532N20.1","CTD.2532N20.1",1.15963595467666,0.240257344231041,0.464708985652118
"METAP1D","METAP1D",1.15962505410945,0.0377930479099737,0.164565881695902
"DPEP2","DPEP2",1.15959278411429,0.000286168781003497,0.0105931055133672
"LGALS3BP","LGALS3BP",1.15957006077115,0.00304470606731933,0.0429485843719357
"MTA3","MTA3",1.15956757918644,0.0837805985227724,0.26035560492194
"SFXN2","SFXN2",1.15955118023369,0.192321557005858,0.415430050002497
"KAT7","KAT7",1.15954634710737,0.0536411820296389,0.201732961321561
"LIMK2","LIMK2",1.15951924239955,0.102363568361597,0.291467695230571
"ENOSF1","ENOSF1",1.15949392466507,0.030314378742752,0.144407429885213
"ADK","ADK",1.15948414684296,0.000911076899876746,0.0227573434804456
"SEL1L","SEL1L",1.15947201483185,0.0876407588332934,0.266530024465109
"KCNK12","KCNK12",1.15947171139911,0.0550924732523625,0.204418507233374
"CTD.2630F21.1","CTD.2630F21.1",1.15945428137688,0.252718354690787,0.476597567770023
"COG4","COG4",1.15944217087449,0.00872064896639373,0.0728367165504749
"FCRL6","FCRL6",1.15941761029818,0.0101865061031356,0.0795350353372906
"PGRMC2","PGRMC2",1.15941448387316,0.00331142842590895,0.0451345355317372
"GEMIN2","GEMIN2",1.15941386338226,0.0584224157593928,0.2106146013733
"C7orf13","C7orf13",1.15940504399974,0.116490827682646,0.314253068334663
"RAB22A","RAB22A",1.15940053918247,0.00678136938630216,0.0645635713920301
"LRRC8B","LRRC8B",1.15938726231813,0.211665201148994,0.435647277540878
"ZBED5.AS1","ZBED5.AS1",1.15938575672907,0.0181174263376306,0.108469475980415
"KANSL3","KANSL3",1.15936770638663,0.11527119317309,0.312413065905927
"PDE4C","PDE4C",1.15933125795436,0.494164824564429,0.572954863648881
"PRKCDBP","PRKCDBP",1.15931937225684,0.312608106898983,0.526937268717457
"SLC8B1","SLC8B1",1.15931193369636,0.0331620861602075,0.151948636909242
"PLEKHM1","PLEKHM1",1.1593070619788,0.0989719758637355,0.28611779127578
"KBTBD2","KBTBD2",1.15928146608218,0.101380462966005,0.289966007673374
"DNMT3A","DNMT3A",1.15926759446988,0.023360115065321,0.125003982720439
"CORO1B","CORO1B",1.15926485037652,3.52303159267653e-11,5.34122224507089e-09
"CPSF7","CPSF7",1.15922934419022,0.0031851673029408,0.0442122431386429
"TMA16","TMA16",1.15920971578145,0.00172159538261666,0.0326503348243118
"CDKN1B","CDKN1B",1.15920853523425,2.04341143241326e-05,0.0011836172200706
"TCF3","TCF3",1.15919984394636,0.0656086141982233,0.225085830095636
"C6orf57","C6orf57",1.15918583346752,0.207349468106143,0.431445644068063
"NT5C3B","NT5C3B",1.15917796296638,0.0121880421530558,0.0877730338449104
"RP11.135J2.4","RP11.135J2.4",1.15917381739492,0.434154826560565,0.572954863648881
"NELFB","NELFB",1.15917265491646,0.0517434759156437,0.197380795147638
"KDM1A","KDM1A",1.15916030343518,0.035920724534552,0.1592771699542
"PRKAB1","PRKAB1",1.15916024682961,0.0347184077923168,0.156452685412004
"FKRP","FKRP",1.15915852048364,0.224097336771026,0.447501668377372
"SNHG10","SNHG10",1.15914400960928,0.00611072596730184,0.0614186441428441
"AKAP11","AKAP11",1.15914368340128,0.127409706119325,0.330908420406737
"PARP11","PARP11",1.15912268592471,0.0916819007938327,0.274157048467165
"MAPRE3","MAPRE3",1.15910609231712,0.167103515317042,0.384290383374872
"RINT1","RINT1",1.15907581598924,0.104013561530647,0.294252222178618
"TRMT12","TRMT12",1.15907359396289,0.0889459596239983,0.269184656490958
"SOCS1","SOCS1",1.15906728655288,0.0021883885323753,0.0366743492760499
"DNAJC27","DNAJC27",1.15903223865802,0.19052052857537,0.413893803698561
"KCTD6","KCTD6",1.15902489376431,0.0661965731513886,0.226701483577777
"SELP","SELP",1.15901238622475,0.313596265038931,0.527414859759322
"S100PBP","S100PBP",1.15900756639783,0.065180014363826,0.224498923436054
"FOXJ3","FOXJ3",1.15896372982439,0.0703498481569624,0.234891590519878
"CTB.133G6.1","CTB.133G6.1",1.15895700819513,0.122402149871444,0.323738089048638
"THEM6","THEM6",1.15894742604472,0.00221828617523337,0.0370314380956572
"KCNH2","KCNH2",1.15893399683899,0.274292362199915,0.495830724204824
"VEZF1","VEZF1",1.15893090817616,0.0297068515331935,0.142682908121551
"ANKLE2","ANKLE2",1.15891087252198,0.00772630544161108,0.0683797641494869
"ZNF594","ZNF594",1.15890551187482,0.311457701887673,0.526243760794349
"GOLGA5","GOLGA5",1.15889589308085,0.0937493191237217,0.2774604275882
"GPN3","GPN3",1.15889265975564,0.00755731778864446,0.0678251940403619
"RP11.407N17.5","RP11.407N17.5",1.15888158623072,0.163253547380458,0.379156200689794
"MIS18BP1","MIS18BP1",1.15880792720078,0.00410770809784216,0.0502680274697346
"MFSD2A","MFSD2A",1.15880223850476,0.396978701746023,0.572954863648881
"EXOC4","EXOC4",1.15879109161016,0.0139085877632377,0.0945773118767745
"METTL20","METTL20",1.15878329539808,0.186143000094003,0.408613335644089
"HOOK2","HOOK2",1.15878101905549,0.00333352578026156,0.0452295890886072
"SERPINE2","SERPINE2",1.15875719128465,0.0556942006180278,0.205378254605608
"ZC3H6","ZC3H6",1.15874406882376,0.00538548575284189,0.0579197667891587
"PARP12","PARP12",1.15871996259632,0.0186808940357003,0.110034252537984
"ZNF506","ZNF506",1.15871733363291,0.0265820759225384,0.133947541534525
"SHPRH","SHPRH",1.15870493622807,0.0448064986255011,0.181189328118032
"LINC00883","LINC00883",1.15869767262415,0.407453466872015,0.572954863648881
"MAPK7","MAPK7",1.15869481192696,0.0772990947103187,0.248517205488839
"FTO","FTO",1.15869456456425,0.13156738995293,0.336691243773571
"SCRN1","SCRN1",1.15869140232634,0.207801932945236,0.431683379553386
"SNIP1","SNIP1",1.15868537192189,0.226229191503726,0.44969854678685
"INTS6.AS1","INTS6.AS1",1.15868188306913,0.018857461981225,0.110700286074969
"INO80C","INO80C",1.15867829195154,0.00496029309293464,0.0552390279076338
"FXYD7","FXYD7",1.1586605946442,0.00309981299331751,0.0434474817395889
"AC024704.2","AC024704.2",1.15864780121917,0.391265585045166,0.572954863648881
"TNFRSF1B","TNFRSF1B",1.15859996302104,0.00117380703985236,0.0264338872390308
"HAR1A","HAR1A",1.15858234830069,0.0668415858948117,0.227970080218318
"NOL3","NOL3",1.15858012214769,0.327531302968534,0.53854410405274
"RNF208","RNF208",1.158556301564,0.440589687878553,0.572954863648881
"ZNF419","ZNF419",1.15855600004756,0.0697572264120009,0.233726052248794
"KDM4A","KDM4A",1.15851393926827,0.164140326829571,0.380199790932971
"SLC17A5","SLC17A5",1.15847429964861,0.107799553172881,0.300189300362431
"POLR3A","POLR3A",1.15845392962805,0.165015008909294,0.381215937502789
"C5orf63","C5orf63",1.15844814451867,0.046677200936487,0.185657705387858
"HK1","HK1",1.15844069245415,0.00317823502885628,0.0442122431386429
"CLEC11A","CLEC11A",1.15839661310009,0.000763030389607208,0.0201262251782174
"TPRG1","TPRG1",1.15839105131964,0.180269768944969,0.401046755334379
"SPG7","SPG7",1.15838897334839,0.00209408843331481,0.0357161929833355
"C17orf51","C17orf51",1.15838460356918,0.27892809519768,0.500366338048404
"CARF","CARF",1.15838094575945,0.114707737508921,0.311515526729809
"TMEM115","TMEM115",1.15833068423534,0.00914882529589435,0.0752049830428656
"KIAA1328","KIAA1328",1.15831827179709,0.0618203490130973,0.217525284569799
"RNF25","RNF25",1.15831344900727,0.0452803957049127,0.182240004412547
"PEX3","PEX3",1.1583069052966,0.0481144484810673,0.188788282469159
"MBNL1.AS1","MBNL1.AS1",1.15827527998959,0.190788834275171,0.414143840337102
"EIF3J.AS1","EIF3J.AS1",1.15825209353985,0.00804392927603985,0.0698148355341602
"IBTK","IBTK",1.15823546193215,0.0522368881006533,0.198298852800225
"ARIH2OS","ARIH2OS",1.15821345542885,0.00368645670239741,0.0479652034375365
"KIAA0430","KIAA0430",1.15821001204227,0.0685750387298823,0.231931290059263
"CES4A","CES4A",1.15818661755526,0.202380251849579,0.426714196516799
"PORCN","PORCN",1.15818149519181,0.058851546870489,0.211649488384277
"VAC14","VAC14",1.15817258096386,0.0490174550190649,0.191147244074569
"BRD8","BRD8",1.15815338893366,0.0209694094819518,0.117890500726077
"ZNF155","ZNF155",1.15813953547007,0.311086717329315,0.525970789926276
"ERC1","ERC1",1.15810966407398,0.118262991859134,0.316951617505245
"MACROD1","MACROD1",1.15810926525901,0.0610627504360461,0.216304344626527
"SNRNP25","SNRNP25",1.15808464687794,0.000600842661189354,0.0174304356037211
"GCK","GCK",1.15806713381259,0.354746764685616,0.5577105358245
"LINC00880","LINC00880",1.15803556710292,0.354298654363357,0.557468010586249
"MEN1","MEN1",1.15802985048107,0.0251222450701826,0.129779657125521
"SWSAP1","SWSAP1",1.15802958147935,0.0122205262044529,0.0878255871288692
"DFFB","DFFB",1.15798938025397,0.127747664897406,0.331391242000635
"SIMC1","SIMC1",1.15797541734853,0.209156565917336,0.432836169349407
"SLC9A1","SLC9A1",1.15797308173709,0.128461867901162,0.332419067979909
"ERCC6","ERCC6",1.15795626900688,0.297950074207238,0.514956108828237
"IGFBP6","IGFBP6",1.15795123848307,0.232682858573605,0.456647290998213
"RIOK1","RIOK1",1.15793819307057,0.0201868255135965,0.115476413949301
"CACNA2D4","CACNA2D4",1.15788812394979,0.0544659462071476,0.203256372457538
"KLRG1","KLRG1",1.15788049310459,0.000335906748058801,0.0117365413875856
"ZNF766","ZNF766",1.15783090989979,0.0253401072306135,0.130297641451945
"GLIS3","GLIS3",1.15781288789796,0.382241428434511,0.572954863648881
"WDR93","WDR93",1.15779164140993,0.494217270901731,0.572954863648881
"PRKAB2","PRKAB2",1.15777073179378,0.197755874382436,0.42124296516283
"FAM127A","FAM127A",1.1577652456133,0.0159067661517999,0.101476204850578
"HBP1","HBP1",1.15769150691473,0.00649848884766692,0.0634029955562802
"ZNF835","ZNF835",1.15763383199796,0.339674688302802,0.546583127878113
"RPS6KA5","RPS6KA5",1.15763118055374,0.0403700873543432,0.170318337187457
"LRRC16A","LRRC16A",1.15762492091548,0.244160709675587,0.468155941184852
"PPIL6","PPIL6",1.15760122639838,0.372868175265691,0.567570860464232
"CTA.14H9.5","CTA.14H9.5",1.15757881219636,0.403018623063005,0.572954863648881
"CCDC43","CCDC43",1.15757273403736,0.0297935150526149,0.142902320479323
"UBAC2.AS1","UBAC2.AS1",1.15757151514162,0.199827129817741,0.423584925030069
"ELP2","ELP2",1.15757032264585,0.00747079323556179,0.0676123146810156
"RMND1","RMND1",1.15755275798389,0.0609863283667184,0.21629902747952
"ABCD4","ABCD4",1.15753949050069,0.0226121825493764,0.123124110789624
"MFN1","MFN1",1.15752634741204,0.145585544029077,0.357390178490431
"TMEM209","TMEM209",1.15752410178801,0.0455735414316382,0.182997396329022
"SRC","SRC",1.15751146929368,0.371486978483607,0.566858930272314
"MAPK13","MAPK13",1.15749169054336,0.0113900178863459,0.0849372336773351
"ALKBH8","ALKBH8",1.15746247720757,0.169856265281843,0.388262685129386
"MSANTD4","MSANTD4",1.15746094608476,0.255601172002022,0.479484792812302
"AAMDC","AAMDC",1.15745458108602,0.0245978652018667,0.128248737976838
"CENPV","CENPV",1.15741998345812,0.00822645095437394,0.0706917252407056
"DHX16","DHX16",1.15740778125392,0.0305083400301927,0.144895916215312
"STRADB","STRADB",1.15740762164244,0.0180691528810088,0.108308203627131
"RP11.108M9.4","RP11.108M9.4",1.15738310584596,0.00921035765321317,0.0754262967044489
"ASB6","ASB6",1.15736052308345,0.0411772761942214,0.172261796786878
"ZNF484","ZNF484",1.15731206902392,0.319328331916884,0.532774111671855
"GCSAM","GCSAM",1.15731128338538,0.00771179305250882,0.0683797641494869
"KNOP1","KNOP1",1.15730389749607,0.0211718004409103,0.118577044872236
"POLM","POLM",1.15727049552537,0.00730989772292137,0.0671132526588383
"C2orf44","C2orf44",1.15724713559162,0.224394033166493,0.447632809539154
"TTC9C","TTC9C",1.15721265953603,0.0206658090842999,0.11690732686073
"LINC01063","LINC01063",1.15721260216007,0.364148711975173,0.563082346369964
"PLAG1","PLAG1",1.15718271167694,0.304660033511963,0.520527871261491
"SAR1B","SAR1B",1.15714594893513,0.0092260761011407,0.0754487039509325
"TRIM44","TRIM44",1.15711548715895,0.031008695927583,0.146173524127984
"CLCN7","CLCN7",1.15710279580828,0.0248909519207747,0.129043635664201
"MYO9A","MYO9A",1.15705563851853,0.112060916042594,0.30690890216818
"STPG1","STPG1",1.15704499984729,0.148388915992542,0.36052964748188
"AC009312.1","AC009312.1",1.15702336560276,0.494243467994952,0.572954863648881
"EIF1AX.AS1","EIF1AX.AS1",1.15702336560276,0.494243467994952,0.572954863648881
"RP1.239B22.5","RP1.239B22.5",1.15702336560276,0.494243467994952,0.572954863648881
"AC100830.3","AC100830.3",1.15702336560276,0.494243467994952,0.572954863648881
"NAGLU","NAGLU",1.15701165232811,0.135414679508557,0.342614298437719
"C1QTNF6","C1QTNF6",1.15700764510893,0.253958573514905,0.477638995043688
"CEP19","CEP19",1.15698912600943,0.098755849470969,0.285635075568405
"ZNF568","ZNF568",1.15697554999812,0.0527100805697064,0.199479108906627
"LRBA","LRBA",1.15695248112032,0.0135268437336412,0.0932544565029792
"NLE1","NLE1",1.15693899116653,0.0746353892303516,0.243182211031803
"LIMS1","LIMS1",1.15693788800094,6.7517637221415e-05,0.00340222544784789
"DEF8","DEF8",1.15693466328051,0.00502783737487416,0.0556220460856161
"ZBTB40","ZBTB40",1.15692294578068,0.161588532057813,0.377207886409459
"KLF16","KLF16",1.15690341146873,0.162801025911791,0.37850858604775
"SLC37A3","SLC37A3",1.15689424740874,0.0668672819570802,0.228013115767982
"SLC30A4","SLC30A4",1.15687436936189,0.287983706677363,0.50804370392794
"PIK3CD","PIK3CD",1.15686099265312,0.000521544114449371,0.0161419656790657
"TAB3","TAB3",1.15685781609362,0.217858976012194,0.441397853261701
"ZBED5","ZBED5",1.15685160743573,0.0405439633832422,0.170910058410742
"ANKRD49","ANKRD49",1.1568345529752,0.0279209822210034,0.137282099555328
"ZNF131","ZNF131",1.15681783589013,0.00673065796050116,0.0644067077614367
"RP11.504P24.8","RP11.504P24.8",1.15680385978505,0.334051671916489,0.542443197489778
"RFC1","RFC1",1.15673651027769,0.00836498724781831,0.0713520316368455
"EXT2","EXT2",1.15673433208644,0.0680862130824118,0.230880227047633
"CTB.129O4.1","CTB.129O4.1",1.15673257490554,0.259553441399088,0.482793045329776
"FBXL13","FBXL13",1.1567292103929,0.352603905805996,0.55664087645575
"PIAS1","PIAS1",1.15671182616171,0.00390710060869164,0.0490346617012883
"CEP290","CEP290",1.15670783697557,0.0409754553704718,0.172063358474031
"ZC3H12B","ZC3H12B",1.15670141708033,0.433861618456915,0.572954863648881
"ZNF674.AS1","ZNF674.AS1",1.15666669030285,0.117463789694106,0.31585150729746
"PISD","PISD",1.15665995879147,0.0432250244372598,0.17774252383576
"HS2ST1","HS2ST1",1.15665561662672,0.0930031358126283,0.276236741549093
"CTD.3064H18.1","CTD.3064H18.1",1.15662960700973,0.202916003991845,0.427430292327874
"ADAT2","ADAT2",1.15660592334425,0.144044576998781,0.354920463535013
"ZNF254","ZNF254",1.15659383885507,0.0617771797623141,0.217417264666118
"THAP3","THAP3",1.15658944388976,0.011053832798743,0.0833219087099367
"VKORC1L1","VKORC1L1",1.15658492818681,0.22823938725296,0.452038560475396
"RP11.23P13.7","RP11.23P13.7",1.15657019537577,0.419946617073547,0.572954863648881
"KTI12","KTI12",1.15655426642992,0.00150197440927017,0.0304102163642164
"ARL17B","ARL17B",1.15649067811691,0.145340258640653,0.356952727060119
"FLJ27365","FLJ27365",1.15648698980775,0.218384883763322,0.441658792299445
"TRIM37","TRIM37",1.1564783275178,0.159506210085878,0.374493774959235
"FCHSD2","FCHSD2",1.15646485433024,0.0854963394662212,0.263455051006286
"RP11.474N24.6","RP11.474N24.6",1.15645801842153,0.439839540032326,0.572954863648881
"SDR42E2","SDR42E2",1.15644740993326,0.0582403367284034,0.210451211558997
"EZH1","EZH1",1.15643838642377,0.0321333460553541,0.149088317928837
"YAE1D1","YAE1D1",1.15643398674503,0.0364094810648887,0.160668008698136
"DPP4","DPP4",1.15642039487719,0.0349257392054112,0.15685993380895
"FBXW4","FBXW4",1.1564006213113,0.0599418620534591,0.213850289523646
"ATP2C1","ATP2C1",1.15639992707438,0.070484752558038,0.235138021616651
"CRYBA4","CRYBA4",1.1563942920694,0.403427296745961,0.572954863648881
"C18orf8","C18orf8",1.15637408346911,0.0427013698012929,0.176421417650602
"HIATL2","HIATL2",1.15635043890228,0.130622699335743,0.335014889660323
"AC005339.2","AC005339.2",1.1563459084005,0.397452301707828,0.572954863648881
"ZNF699","ZNF699",1.15633942297768,0.00818361395941625,0.0704947180743193
"NAT9","NAT9",1.15633181883497,0.0026683927909818,0.0402451801996261
"RPP14","RPP14",1.15632948225382,0.0386409098140111,0.166686313539968
"ATP1A3","ATP1A3",1.15632027587029,0.214163690369299,0.437947917146226
"ARL11","ARL11",1.15631544916374,0.241401871401707,0.466147040412976
"NUDT15","NUDT15",1.15630096069586,0.067112954704978,0.228359556065826
"TMEM231","TMEM231",1.15629233669501,0.348082322231915,0.553462940566525
"ZNF486","ZNF486",1.15626812341864,0.293173784683264,0.511623361643018
"MTMR9","MTMR9",1.15624342668081,0.0339804220352997,0.154499675067497
"AMFR","AMFR",1.15622817569098,0.118333391274868,0.316989168531091
"PIK3C2A","PIK3C2A",1.15622209071794,0.173773968358183,0.393269618162632
"SLC12A9","SLC12A9",1.15621109433651,0.0305784819911714,0.145070975106415
"DNMBP","DNMBP",1.15620252428055,0.325065601240794,0.536796661332356
"FAM13A.AS1","FAM13A.AS1",1.15616600564352,0.289441042024616,0.508966673494623
"ZNF140","ZNF140",1.15612476680158,0.0757552259703433,0.24550043955259
"PPIP5K1","PPIP5K1",1.15612343732694,0.353281186998728,0.557043603315017
"CRTC1","CRTC1",1.15611052905497,0.0333961129911624,0.152664192449113
"RRM2B","RRM2B",1.15606510993528,0.220511038791721,0.443642968074505
"COPG1","COPG1",1.1560613966023,0.058059443059637,0.210157383823924
"KIAA0947","KIAA0947",1.15604620546811,0.0262010947829983,0.132872625811977
"CRADD","CRADD",1.15599843068177,0.0594739064739114,0.213008948104488
"PTCH1","PTCH1",1.15595667697299,0.206093311694607,0.430443358105565
"PARG","PARG",1.15593147301494,0.176807516425237,0.396940387441928
"SLC25A12","SLC25A12",1.15591614081148,0.0936949108722347,0.2774604275882
"AMY2B","AMY2B",1.15587123095855,0.205536415917659,0.430298680538471
"PPP2R2D","PPP2R2D",1.15587043107983,0.0227601320217461,0.12348005542629
"ZFYVE26","ZFYVE26",1.15585804750831,0.248772710082397,0.47247845319026
"RP11.518L10.5","RP11.518L10.5",1.15584480325699,0.419785387997763,0.572954863648881
"ZNF224","ZNF224",1.1558439026649,0.0365595631370662,0.161167125991087
"MIER2","MIER2",1.1558343127982,0.0842001043848421,0.260890140385591
"DENND6B","DENND6B",1.15582894574399,0.0768718879533232,0.247783576717728
"SLC17A9","SLC17A9",1.15581263342986,0.189494011462901,0.412462932566252
"SP2","SP2",1.15578634713513,0.0346338721241202,0.156194811270073
"TM2D2","TM2D2",1.15576881724165,0.0140791273260879,0.0948128783037012
"SPATA41","SPATA41",1.15576869648396,0.253190578810467,0.477205343254709
"NEK10","NEK10",1.15575133091613,0.454936057011476,0.572954863648881
"PPIL4","PPIL4",1.15573147111266,0.0203463106529516,0.115889554470503
"SLC25A44","SLC25A44",1.15573052817437,0.174293863402093,0.3939263598666
"REL","REL",1.15570586080293,0.000956046944499139,0.0235101247917383
"RNU12","RNU12",1.15570534741871,0.00101851693216121,0.0242004386458129
"RP5.1180E21.5","RP5.1180E21.5",1.15570434954101,0.0986634270593874,0.285604657277174
"RP11.572M11.4","RP11.572M11.4",1.15569615934161,0.38744922922567,0.572954863648881
"NPAS1","NPAS1",1.15567640576305,0.355921814020146,0.558285368707935
"APMAP","APMAP",1.1556656702674,1.27966581300273e-06,0.000102343914906893
"NR3C1","NR3C1",1.15566298666902,0.00121388017474815,0.0267898744895367
"SIN3B","SIN3B",1.15565644975632,0.07864321859529,0.251246247215073
"IRF2","IRF2",1.1556401632454,0.00118481163343707,0.0264835779858657
"AC009948.5","AC009948.5",1.15563066281296,0.261226606875839,0.484159231516983
"FOXJ2","FOXJ2",1.15563027826635,0.161035642628103,0.376561061009657
"CHST14","CHST14",1.15558619668582,0.102534136984399,0.291628495648122
"CDC27","CDC27",1.15558606640322,0.0645726957552069,0.223377966367467
"TRIM3","TRIM3",1.15556420965598,0.234973704366177,0.459330254022233
"C16orf54","C16orf54",1.15553238374153,0.0514795581405959,0.196916651202565
"HINFP","HINFP",1.15552427198676,0.0801733494671554,0.253780382708761
"ALKBH1","ALKBH1",1.15549007611071,0.114068752525003,0.310559705914727
"RP11.655C2.3","RP11.655C2.3",1.15548986876299,0.494295810145157,0.572954863648881
"LRRIQ3","LRRIQ3",1.15548624699215,0.226915794648895,0.450498392132029
"SART3","SART3",1.15544933330318,0.0410174372558329,0.172094794022759
"CLCC1","CLCC1",1.15544531656577,0.0999358335517159,0.287711568357689
"ZNF587","ZNF587",1.15544045459119,0.151290554040691,0.363828393357039
"SIGMAR1","SIGMAR1",1.15539632336196,0.000618449018028614,0.0176860877266803
"NME4","NME4",1.15539269665659,0.000297454873866413,0.0108496354097508
"PODXL2","PODXL2",1.15538116617151,0.0641335922750116,0.222654157967907
"POLG","POLG",1.15534363742341,0.0218905084990364,0.120817035669737
"SH2D3A","SH2D3A",1.15531488187207,0.0050518739557035,0.0558171244725542
"HYKK","HYKK",1.1553126820799,0.191827108785189,0.415157105470429
"C10orf88","C10orf88",1.15529512474204,0.152094447839987,0.36490528389847
"WBP4","WBP4",1.15529434390173,0.00765678533583889,0.0682800523628079
