"","Gene","effect.size","p.value","q.value"
"PFKFB2","PFKFB2",3.1711327260422,1.81608660926332e-159,1.20248536102883e-157
"F10","F10",3.16409659619329,1.32028184699467e-217,1.21684871134318e-215
"CDH17","CDH17",3.1636581715804,7.75152016545901e-26,1.08114548558695e-24
"GPR110","GPR110",3.16150974323705,3.81357335797782e-32,6.11405148240133e-31
"TMEM233","TMEM233",3.1614081375828,0.000217872982094122,0.00114400468496659
"ADAMTSL2","ADAMTSL2",3.15993853684805,1.64229780133957e-90,6.341343994604e-89
"TAC1","TAC1",3.15606789177365,0.000193525556837759,0.00102260220050745
"SLC25A1","SLC25A1",3.1488831729639,0,0
"CSF1","CSF1",3.14599169577974,7.05000724628786e-52,1.67492464901769e-50
"NPTX1","NPTX1",3.14308431231176,0.00322406124632995,0.0146295169022607
"ITGA8","ITGA8",3.14307647385599,0.0219211054243425,0.0866497833163505
"NPPB","NPPB",3.14101848650651,0.00131352173837109,0.00627704591023036
"COX4I2","COX4I2",3.13803111922281,0.0359592467511567,0.136860042470007
"HLA.DMA","HLA.DMA",3.13741398048317,1.91576300863495e-66,5.60398873068159e-65
"PHOSPHO1","PHOSPHO1",3.13382549334132,0.313460962657322,0.915767364781451
"GUK1","GUK1",3.13166969511702,0,0
"NCF4","NCF4",3.1264437735322,0.000110600966665139,0.000601581355161718
"LDHA","LDHA",3.1233484120199,7.29588886411903e-191,5.97383471682174e-189
"GYPC","GYPC",3.12309023822248,8.73488652477005e-80,2.95039693832058e-78
"NIPAL4","NIPAL4",3.12081615361374,0.167021952733906,0.541514872740422
"NR1H4","NR1H4",3.11929011350125,2.15966484382112e-40,4.14768721471446e-39
"CFI","CFI",3.1144183208074,2.55607969965239e-99,1.07034378473343e-97
"TMEM37","TMEM37",3.1136745919296,1.97488698637935e-173,1.46645353106007e-171
"SIGLEC1","SIGLEC1",3.11227478599725,0.18942199608895,0.60315778303254
"RHOJ","RHOJ",3.10629778763671,1.95841108962459e-09,1.51942545663302e-08
"CFH","CFH",3.10418212818685,4.16593412498004e-32,6.6731351778392e-31
"STARD10","STARD10",3.10341549597356,5.82386417468441e-234,6.10374244730781e-232
"G6PC","G6PC",3.09585429153128,6.46944949991704e-10,5.1321874255181e-09
"SEMA6B","SEMA6B",3.09392375668857,0.00189471784076988,0.00888545638393257
"TGFBR3","TGFBR3",3.09292389443981,2.13228353399792e-111,9.90081323976096e-110
"EFNA1","EFNA1",3.09215558747026,5.30675561089645e-119,2.61643023278096e-117
"EGR1","EGR1",3.09187132556159,1.77914600511644e-151,1.11751085204933e-149
"REST","REST",3.08606619409742,3.14562071314955e-165,2.17712564150475e-163
"TPX2","TPX2",3.08539007977286,3.75364692258674e-07,2.52737291509411e-06
"CD36","CD36",3.08455925811207,1.6966591558467e-12,1.5405161176923e-11
"IQGAP2","IQGAP2",3.08308342504472,1.47803357043482e-125,7.78983152739801e-124
"C1orf127","C1orf127",3.08067849137898,1.25765442848702e-77,4.14122798435916e-76
"PAX6","PAX6",3.0791451388987,1.6800411424831e-193,1.39428210833857e-191
"PPP1R1A","PPP1R1A",3.07901705602574,8.70897283483664e-269,1.07926534299824e-266
"DUSP4","DUSP4",3.06604212228314,6.45080808790364e-109,2.87869272847301e-107
"MARCKSL1","MARCKSL1",3.06477134371313,8.9729850093181e-212,8.06732931646585e-210
"SCTR","SCTR",3.06476565202262,6.29981943564645e-81,2.14767636188088e-79
"ITGA1","ITGA1",3.06388425392252,2.71008023910568e-39,5.08757233013688e-38
"EFEMP1","EFEMP1",3.06071230141071,1.20527434770935e-52,2.90104157629097e-51
"PDGFB","PDGFB",3.05123296056792,3.51430099344912e-11,2.96757801661373e-10
"SYT13","SYT13",3.0483073111665,2.74833105581739e-61,7.55729233804299e-60
"RHOV","RHOV",3.0435910182859,4.24424304799597e-33,6.92559268178772e-32
"ITM2A","ITM2A",3.04125835976003,6.55751051715375e-11,5.46687729068713e-10
"SIGLEC5","SIGLEC5",3.04064111324495,0.0502009481385006,0.184516150262172
"GGT1","GGT1",3.0386525085318,1.45485366724608e-78,4.8252208157252e-77
"GFPT2","GFPT2",3.03696875143462,1.53021347168998e-25,2.11816190824648e-24
"PCDH8","PCDH8",3.03649732014646,2.94011608734358e-06,1.83390082661292e-05
"TC2N","TC2N",3.0362307972495,2.51890677236554e-165,1.74997231484683e-163
"RASEF","RASEF",3.03482170017503,4.87963555439543e-117,2.35519462376754e-115
"LST1","LST1",3.03015702574867,0.00204200848392051,0.00953717280458009
"CLDN6","CLDN6",3.0299307520757,2.30675107452845e-06,1.45189160802767e-05
"LCP2","LCP2",3.02776216141528,3.44452396830037e-09,2.64408608755657e-08
"ENTHD1","ENTHD1",3.02456297812014,0.165623853586212,0.537932902182523
"PIK3AP1","PIK3AP1",3.0195332889452,6.11112120244851e-108,2.71390009622538e-106
"CNN1","CNN1",3.01556903557193,0.000127432229333656,0.000688840117361799
"SLC6A14","SLC6A14",3.00854524402762,8.70844285157337e-05,0.0004800767969363
"ECEL1","ECEL1",3.0072041184896,2.22829239831096e-12,2.01127514160538e-11
"CYYR1","CYYR1",3.00529811741652,1.17043718125676e-41,2.30827831628281e-40
"UCP2","UCP2",3.00528568742942,8.91423144228037e-143,5.25710350105673e-141
"TROAP","TROAP",3.00335852670375,0.000904976879841345,0.00442382221566368
"TRIM63","TRIM63",3.00204608753095,6.25207865809044e-05,0.000349601752036698
"IFI16","IFI16",2.9977090750416,1.41498186959798e-25,1.96161621090676e-24
"ASF1B","ASF1B",2.99570799607888,1.42275888405649e-09,1.11231119746292e-08
"SOD3","SOD3",2.99372388803462,9.26008015937595e-63,2.5969285963779e-61
"FFAR4","FFAR4",2.99293033927006,2.75420260079335e-92,1.0910330432214e-90
"KLHL4","KLHL4",2.99159812942464,0.000999639027156673,0.00486839601621895
"RASAL3","RASAL3",2.98768474073572,0.001875826372141,0.00880812378173017
"MYO1A","MYO1A",2.98567187012849,0.0184337251151869,0.0739809523714754
"NOTCH4","NOTCH4",2.98453739644209,9.86465291881765e-11,8.15724072065079e-10
"TGIF1","TGIF1",2.98317870952115,1.63196451043057e-122,8.20050988652248e-121
"RND1","RND1",2.97955252015422,9.11862918672112e-27,1.29246350783348e-25
"NPFFR2","NPFFR2",2.97854134478336,9.72396131202339e-13,8.94867909803417e-12
"PPIC","PPIC",2.9767737228232,2.41401903711514e-182,1.89211637434738e-180
"ATP6V0B","ATP6V0B",2.97613732627654,8.71679068226531e-255,1.00550099310332e-252
"KCNE4","KCNE4",2.97249013945925,6.44296883522627e-26,9.01376746047941e-25
"EPS8","EPS8",2.96891627977245,2.3273628563975e-106,1.02364897240255e-104
"EDNRB","EDNRB",2.96876592158196,1.07801650655901e-06,6.99147834045217e-06
"MFNG","MFNG",2.96359363049636,0.000386436374088104,0.00197867937943883
"MYOF","MYOF",2.96130401043299,9.4216507237282e-100,3.96335999825456e-98
"IGFL1","IGFL1",2.95942418631777,0.285610091565583,0.849420251241181
"HYAL1","HYAL1",2.95313864862277,1.61149157738592e-54,3.96729758668929e-53
"NDC80","NDC80",2.9518062016591,7.61119599676715e-05,0.000421361140285863
"CDH3","CDH3",2.95163898197442,3.08725673574952e-37,5.52423178442751e-36
"CYTH4","CYTH4",2.95158260666772,0.0297921183851839,0.115302224794821
"CYP3A5","CYP3A5",2.94947246925759,6.96066121650129e-108,3.08370742444083e-106
"ENPP2","ENPP2",2.94664302208654,8.80753731215181e-180,6.8159933266741e-178
"LEPR","LEPR",2.94227319137801,1.43211202978794e-52,3.4425120233736e-51
"TMC6","TMC6",2.94124499340662,3.3977625332356e-56,8.59563622373438e-55
"C22orf31","C22orf31",2.93812637009171,0.197272971569304,0.624470757948325
"AMOTL2","AMOTL2",2.93593374255289,7.60562850972238e-72,2.39270724694371e-70
"RABAC1","RABAC1",2.93504678802602,3.83202904276667e-264,4.59367612244336e-262
"NCCRP1","NCCRP1",2.93411488638048,0.0612976144106136,0.221528974562574
"NTN4","NTN4",2.9332496114896,2.42031522928274e-100,1.02519634226963e-98
"EPS8L3","EPS8L3",2.93212871441042,3.12180076811246e-18,3.47432936213293e-17
"IGSF1","IGSF1",2.92961942460128,2.92939400522592e-38,5.39437906122979e-37
"SOX9","SOX9",2.92858967068374,8.14950900688784e-95,3.32155877100733e-93
"KANK4","KANK4",2.92799813189531,0.0012536819562763,0.00601616451074402
"AFAP1L1","AFAP1L1",2.92739239889553,0.000196110870422482,0.00103507035235072
"LAMB2","LAMB2",2.92662656527736,8.36544634443447e-112,3.90408782196622e-110
"HHATL","HHATL",2.92143662529847,3.06644053311794e-22,3.90837983446255e-21
"RGS10","RGS10",2.92042369248793,5.42463311007359e-09,4.10281220090143e-08
"FTH1P3","FTH1P3",2.91963817457212,4.81983244323593e-100,2.03219647911242e-98
"ITLN1","ITLN1",2.91872635459135,0.246278988707026,0.752206982826904
"CFP","CFP",2.91740623827835,0.0976262105255028,0.336761769277458
"KRTAP4.4","KRTAP4.4",2.91674810918393,0.184032092698939,0.587729864564032
"CTSC","CTSC",2.91360962906247,4.05751822432257e-68,1.21006409353334e-66
"LRG1","LRG1",2.90829801072137,2.78623591434345e-81,9.58768347185237e-80
"GJB1","GJB1",2.90703506022494,1.38229704295638e-123,7.08176258795057e-122
"TRIM47","TRIM47",2.90620816657378,1.71907147195058e-123,8.75819162973488e-122
"KCNE3","KCNE3",2.90154293130403,6.52609485356624e-08,4.62321767899801e-07
"TNFSF10","TNFSF10",2.90063147042601,5.93533978015633e-130,3.20176667376022e-128
"C5AR1","C5AR1",2.89934998765309,0.0007546502567185,0.00372772430877296
"FOXF2","FOXF2",2.89517074042357,1.91131550720699e-12,1.73198802952981e-11
"SPINT1","SPINT1",2.88952456384222,9.34521425955253e-219,8.70053678855091e-217
"GNGT2","GNGT2",2.88918350387546,0.00939093369267412,0.0396498883189079
"EHD2","EHD2",2.88727123908869,2.38511424843763e-51,5.60838210648648e-50
"KRT5","KRT5",2.88720415571941,8.96344539766219e-06,5.3707465546724e-05
"ST6GALNAC2","ST6GALNAC2",2.88231705384837,5.66908461845121e-32,9.05720217656913e-31
"CMTM7","CMTM7",2.87546009685487,2.90536572279208e-113,1.36985379747376e-111
"FEV","FEV",2.869007414162,5.79681749259686e-183,4.56306564943e-181
"SIX6","SIX6",2.86805564052758,0.183392565815126,0.585891490962415
"MVP","MVP",2.86310093175923,3.23344794367136e-206,2.85118599686906e-204
"MUC16","MUC16",2.86282950293679,0.0441237404701959,0.164720847539968
"RND3","RND3",2.86231812033135,7.65935618915825e-37,1.36388594044031e-35
"RASD1","RASD1",2.85891632845294,2.11304836980849e-155,1.35983930353184e-153
"RPL21","RPL21",2.85825010420328,6.58161724284732e-32,1.04785973829048e-30
"CYP24A1","CYP24A1",2.85688809742354,0.272873459607542,0.818493706232585
"MET","MET",2.85590306277173,3.63227063931599e-102,1.55290153369917e-100
"FAM129A","FAM129A",2.85353994411472,2.19365663778573e-79,7.32857129209984e-78
"ANLN","ANLN",2.84439672588156,2.36370660945642e-07,1.61282525759078e-06
"GPM6A","GPM6A",2.84187027239227,3.92266041284084e-41,7.63752809255985e-40
"IL13RA2","IL13RA2",2.83975051721198,0.000409787433412388,0.00209123854096177
"RGS18","RGS18",2.83841759871996,0.0527898936643089,0.193096589204522
"GSTP1","GSTP1",2.83784130254086,9.14083883925309e-161,6.16368107171841e-159
"ALOX15B","ALOX15B",2.83685903824632,0.00783800681662566,0.0335175758973493
"SYNE2","SYNE2",2.83369920237557,8.08590906632429e-220,7.76458943379339e-218
"GJA5","GJA5",2.8315807162519,0.106991046908711,0.365876200298907
"LY6H","LY6H",2.83143411261479,2.48412246734265e-36,4.36410825416969e-35
"CHAC1","CHAC1",2.83139368044717,2.2506026828503e-89,8.51099047549638e-88
"PODXL2","PODXL2",2.8303056568445,1.6691302571054e-143,9.90728739338841e-142
"HLA.DPB1","HLA.DPB1",2.83026166242928,3.45871828173628e-25,4.74467853442971e-24
"TMEM176B","TMEM176B",2.82670217700818,1.5925256603391e-163,1.08986989314475e-161
"PRELP","PRELP",2.8240590300326,8.91613381831815e-05,0.000490347257456591
"NOTUM","NOTUM",2.82324264873467,0.205561651194927,0.646247213672637
"BDKRB2","BDKRB2",2.82252843918503,4.39582324717864e-18,4.86564841137619e-17
"PHPT1","PHPT1",2.81862216680489,7.05216488527512e-271,8.9822052889466e-269
"CLMN","CLMN",2.81160538781986,1.9519581166789e-147,1.18545906682145e-145
"FOS","FOS",2.80905957280365,1.81936046633834e-162,1.23132436579747e-160
"EBI3","EBI3",2.80633107963634,0.142719303706028,0.472067583277233
"UGT2A3","UGT2A3",2.80632525861954,2.47746375302932e-54,6.06664388442066e-53
"CYP2C9","CYP2C9",2.80596440467323,3.33053741141361e-07,2.25075116664469e-06
"SLC39A5","SLC39A5",2.80528913501797,8.87088252927043e-21,1.08035097257204e-19
"ASB2","ASB2",2.80350951681422,0.0476032667776082,0.176168586757085
"BMP5","BMP5",2.79953680373242,6.68325000843283e-83,2.36636078001287e-81
"FAM198B","FAM198B",2.79938394049207,3.89670893814051e-17,4.19915033104789e-16
"SLC13A1","SLC13A1",2.79890931715205,0.0246443510143135,0.096726308999256
"CXCL12","CXCL12",2.7984380503364,1.63202292586515e-10,1.33629162871843e-09
"CLIC4","CLIC4",2.79831612041598,1.53449357724016e-58,4.02059238573741e-57
"FAM83D","FAM83D",2.79790971805466,0.0157884684045877,0.064065552877996
"SLC17A4","SLC17A4",2.79767839963173,8.26295131399944e-33,1.34115743407136e-31
"ISYNA1","ISYNA1",2.79590647227445,2.82486055968454e-129,1.51493472295831e-127
"TGFB1I1","TGFB1I1",2.79189835532256,2.47990009224803e-40,4.74284125046101e-39
"APOD","APOD",2.78462519630035,3.69926973597645e-05,0.000211695183237267
"CDKN1C","CDKN1C",2.78264537486193,1.6173603521195e-59,4.31790483525819e-58
"EMP3","EMP3",2.78121227858651,4.12153433561886e-33,6.73734948748534e-32
"CNN3","CNN3",2.78018396016172,3.215706583705e-112,1.50842134147656e-110
"COLEC11","COLEC11",2.77950046999492,0.000107868903118135,0.00058724355953984
"SULT1C2","SULT1C2",2.7791852373052,2.9142134118743e-28,4.30004731996673e-27
"SLC30A2","SLC30A2",2.77700872285336,5.37009426925737e-31,8.42539768968772e-30
"MYC","MYC",2.77625328695374,2.70307907119128e-39,5.07962840622123e-38
"ADAMTS4","ADAMTS4",2.77596972540323,3.33566155645431e-12,2.97709822904761e-11
"ZEB2","ZEB2",2.77538375998893,5.60359252551507e-21,6.86543022782044e-20
"SLC44A4","SLC44A4",2.77497025925343,2.07207833578077e-152,1.31048237091569e-150
"ANXA10","ANXA10",2.77439783061106,4.81628553808729e-13,4.50002511737438e-12
"TSPO","TSPO",2.77303874437629,3.10212581046697e-147,1.87158189111101e-145
"SGCA","SGCA",2.77223545121483,4.17841932090644e-05,0.00023792731687285
"MGLL","MGLL",2.77160157160438,1.91692359363812e-31,3.03612224792028e-30
"MSR1","MSR1",2.77141952703641,0.0103985166038215,0.0436649226637791
"PRKCDBP","PRKCDBP",2.77015005024379,2.29674105231937e-40,4.4017270261849e-39
"FAM111B","FAM111B",2.76640311906468,0.000527238524482114,0.00265297168107722
"GIMAP6","GIMAP6",2.76476093805808,3.27323723846137e-05,0.000188313814901568
"PCDH12","PCDH12",2.75925637098582,2.12088563493872e-06,1.33720053043695e-05
"HNF1B","HNF1B",2.75827957650672,2.28120399255758e-98,9.53065203359876e-97
"NINJ1","NINJ1",2.74853581185721,1.09085516613322e-114,5.16986423825563e-113
"ARHGAP9","ARHGAP9",2.74641170408913,0.0129870195681538,0.0534788787381027
"NFKBIA","NFKBIA",2.74518277700507,3.30210695987303e-65,9.53762893717027e-64
"RAC2","RAC2",2.74262897104633,5.68244601289426e-08,4.03803728486996e-07
"CDH6","CDH6",2.73955298037603,3.7057958687184e-40,7.07263288534487e-39
"TYMP","TYMP",2.73868582300955,4.06438325826991e-40,7.74894525363081e-39
"AZGP1","AZGP1",2.73866226408427,3.12573826443515e-23,4.08909882368082e-22
"PFKFB3","PFKFB3",2.73694926922225,3.6034700229278e-82,1.25888083220036e-80
"MORC1","MORC1",2.73537114928566,0.267380870796569,0.804599270103343
"MEDAG","MEDAG",2.73469915252602,7.54737643772588e-06,4.54304008022089e-05
"TESC","TESC",2.7309400455145,2.21940611835322e-104,9.66891392321056e-103
"STEAP4","STEAP4",2.7304232610877,3.51326283135063e-23,4.589512363946e-22
"FBXW5","FBXW5",2.72990179300712,2.20404682177955e-225,2.19697949773145e-223
"KCNJ13","KCNJ13",2.7206577514726,1.30948119774729e-05,7.75498697057895e-05
"SLC15A1","SLC15A1",2.71834199713436,2.68381684323983e-25,3.6954868409806e-24
"CMKLR1","CMKLR1",2.71589453595242,0.00216003216552827,0.0100653328119802
"CASP1","CASP1",2.71512075122285,2.03629303803584e-15,2.05999176010013e-14
"CALB2","CALB2",2.71456898265841,0.00126063721235959,0.00604795896204219
"PTGES","PTGES",2.71384227284322,7.97898400166421e-10,6.30515060639911e-09
"ENTPD3","ENTPD3",2.71364086717114,2.28313197494107e-86,8.35826817413056e-85
"MS4A2","MS4A2",2.71129081499134,0.0118143441313951,0.0490352762421175
"PAH","PAH",2.71052261921081,4.24346225422227e-23,5.51981143295678e-22
"PSG3","PSG3",2.70986665513493,0.00190164865738599,0.00891567945427312
"FGFBP1","FGFBP1",2.70908028696927,4.95051115792074e-09,3.759723608589e-08
"ZYX","ZYX",2.70782356593866,3.47267564946787e-96,1.4248846551877e-94
"PRSS37","PRSS37",2.70682969901292,0.336103864805116,0.967129115844154
"CD180","CD180",2.70355774937925,0.00594668363108584,0.0258946164477078
"OSR1","OSR1",2.70030806884868,0.026132645474058,0.102174131451652
"MEF2C","MEF2C",2.69860524141858,1.55572279232064e-08,1.14179718823341e-07
"CXCL16","CXCL16",2.69733905412241,3.68656733351383e-109,1.64915442595066e-107
"HS3ST1","HS3ST1",2.69660407787748,3.582820472791e-24,4.80003727475966e-23
"ELMO1","ELMO1",2.69654840649367,2.60325614952302e-88,9.764073831984e-87
"GULP1","GULP1",2.69577671518995,8.19611851308184e-88,3.04918883668223e-86
"SLC43A1","SLC43A1",2.69008444212236,1.71735379106248e-60,4.63887862766965e-59
"TMPRSS3","TMPRSS3",2.68413511891383,8.92937944904882e-35,1.51782899420764e-33
"HHLA2","HHLA2",2.6770557032266,1.96951841717191e-42,3.94355210582424e-41
"S1PR5","S1PR5",2.67595415176676,9.11165191543626e-06,5.45776642002013e-05
"TK1","TK1",2.67279973755798,2.54225759809109e-12,2.28566404934258e-11
"WFDC2","WFDC2",2.67179817730966,7.45785045748512e-35,1.2712308107875e-33
"ADAMTS12","ADAMTS12",2.67168559270814,1.55055122294161e-11,1.34652746117292e-10
"PCP4","PCP4",2.6682351329275,9.19387159170685e-125,4.80412532374631e-123
"INSM1","INSM1",2.66797305622863,2.84953874812226e-128,1.52371399939681e-126
"HLA.DOA","HLA.DOA",2.66714195442223,5.55491436135813e-11,4.65642981269056e-10
"CDX2","CDX2",2.66703890484648,1.4615424846313e-26,2.06518880667355e-25
"SCAND1","SCAND1",2.66462421257483,3.52862511112328e-237,3.85229245018525e-235
"EMR2","EMR2",2.66062513046781,0.0105663395702377,0.0442965106417666
"ALDOA","ALDOA",2.65205014951173,3.23575115752917e-111,1.49865939344047e-109
"TMBIM1","TMBIM1",2.65098812212111,1.96564534157485e-176,1.48974798387704e-174
"PRR15L","PRR15L",2.65076436392206,6.29799695450551e-83,2.23426619231307e-81
"CD300C","CD300C",2.64863293879653,0.0556491043695889,0.202632563677314
"REG4","REG4",2.64723044510999,1.23950139266319e-13,1.18404661681435e-12
"TRIM22","TRIM22",2.64677388327254,1.14148746231532e-34,1.93672724757866e-33
"DLGAP5","DLGAP5",2.64242827303835,0.00499431814227312,0.0219403087538757
"C1QL2","C1QL2",2.6416064642865,0.298445862074553,0.881164770816062
"MYLK","MYLK",2.63886522712223,3.54420870123677e-19,4.09089564439167e-18
"COL7A1","COL7A1",2.63700123542922,4.19181661655364e-08,3.00320736578947e-07
"SLC17A6","SLC17A6",2.62674687817378,7.8897608162748e-29,1.18223940466745e-27
"ITGB4","ITGB4",2.62652941200945,8.44145690237297e-50,1.94015991286244e-48
"IFIT3","IFIT3",2.6258936621147,2.5725179915067e-31,4.06046062669745e-30
"TPST2","TPST2",2.62436684937893,5.22210830687195e-56,1.3156413249497e-54
"HES1","HES1",2.61772789751171,9.48391791998671e-82,3.28817653252318e-80
"RBPMS","RBPMS",2.61758548718691,6.99754664039073e-169,5.01335948950806e-167
"C16orf54","C16orf54",2.61644888142063,0.0043564281974837,0.0193699998957693
"ACTA1","ACTA1",2.61381548589391,0.247611299783302,0.755521352408175
"VSIG2","VSIG2",2.61038179009829,3.36180604087043e-08,2.42274595660529e-07
"HEG1","HEG1",2.61004942593893,9.94157824118981e-41,1.91935248970171e-39
"TRPV2","TRPV2",2.60947721923575,2.22809815499672e-14,2.17254376718739e-13
"CPZ","CPZ",2.60940024396767,0.00249637121675217,0.0115242749777124
"PAG1","PAG1",2.60891019675178,2.70150751697014e-24,3.62991570467029e-23
"SEMA6A","SEMA6A",2.60864667750266,2.40606158531464e-98,1.00294489855127e-96
"PTGIR","PTGIR",2.60678769244935,8.22082967538038e-05,0.000453741309287245
"PDE2A","PDE2A",2.60662219111741,4.87831064762965e-06,2.98144270537072e-05
"ZC3H12A","ZC3H12A",2.60332928011493,1.58453171686314e-64,4.51973502628102e-63
"OSMR","OSMR",2.60301072496845,8.41968044425222e-103,3.62500842788803e-101
"HAPLN4","HAPLN4",2.60271483407339,1.46497795006104e-08,1.07648880537138e-07
"CARD16","CARD16",2.59345861602264,0.000221534250064011,0.00116156651813151
"NRP1","NRP1",2.59324663092534,6.14881454584248e-91,2.38930948273934e-89
"HOXB2","HOXB2",2.5876497496174,1.55984012928684e-32,2.51397432436291e-31
"ATP5E","ATP5E",2.58671991205252,2.82418710232848e-84,1.01965385125604e-82
"MYCN","MYCN",2.58609971079173,0.0124773311068896,0.0515536674547111
"SPNS1","SPNS1",2.58601496268847,2.95174992247043e-84,1.06361582176877e-82
"PVRL4","PVRL4",2.58483668843243,2.68870517630215e-65,7.79044891604388e-64
"TIMP1","TIMP1",2.58377880640983,8.49136010569198e-33,1.37701180988945e-31
"SMAD6","SMAD6",2.58308290776052,7.44434301871419e-06,4.48500841629451e-05
"HOXD1","HOXD1",2.58278622739847,0.103641296128883,0.355637981721206
"SMAD3","SMAD3",2.57988023845563,2.70599647253902e-103,1.16778073653737e-101
"MLST8","MLST8",2.57508190584749,4.8103043557785e-175,3.61581115530055e-173
"NKG7","NKG7",2.57501204448917,0.12556464727427,0.42131470262853
"APOBEC2","APOBEC2",2.57152992150549,8.23858972322177e-54,2.01203693892957e-52
"NDUFV1","NDUFV1",2.57110777352984,2.69748031719091e-207,2.39007181147818e-205
"SRXN1","SRXN1",2.57060862908405,1.75281178247954e-36,3.08821526440511e-35
"GPR119","GPR119",2.56928474185865,4.83137997034948e-81,1.65013668596238e-79
"WSCD2","WSCD2",2.56709063064297,1.02137974939987e-47,2.27343761938629e-46
"CPXM1","CPXM1",2.56645332461846,1.24198003041859e-05,7.37189506081146e-05
"HK1","HK1",2.56422351966714,8.62817698758929e-88,3.20342903095901e-86
"TMEM54","TMEM54",2.56166072565641,1.23997227374731e-142,7.28920880538444e-141
"KCNG1","KCNG1",2.55967580419514,1.84699876139784e-21,2.28581675322522e-20
"TMPRSS2","TMPRSS2",2.55620792331182,7.03712420805562e-115,3.34372785233026e-113
"CNIH2","CNIH2",2.55201587710028,1.17248521695338e-173,8.74168754639918e-172
"TMEM173","TMEM173",2.55124814035766,1.71771692791833e-22,2.19850985170622e-21
"DDIT3","DDIT3",2.55081316526599,3.4809395647363e-45,7.3893417311144e-44
"FLRT3","FLRT3",2.55079535219458,1.87076624989556e-52,4.4734972345938e-51
"OSM","OSM",2.54554120802233,0.345088989345651,0.988177541543885
"IRX4","IRX4",2.54285724764477,0.00231838064994039,0.0107377321971103
"OPRK1","OPRK1",2.54156713909197,0.0710273153524507,0.25334733389329
"EPHA2","EPHA2",2.54143837370768,6.80312764963868e-27,9.68759038990862e-26
"CELA1","CELA1",2.54079253810268,0.0558669653474637,0.203304764174173
"LOC100130298","LOC100130298",2.53733654147257,0.248697371250558,0.758204535589509
"BEX1","BEX1",2.53680281682216,5.68920579878384e-98,2.36076297636865e-96
"ALDH3A2","ALDH3A2",2.53424483705729,9.52199765038909e-126,5.03293829699672e-124
"PPP1R15A","PPP1R15A",2.53321658794573,6.96618566432127e-05,0.000387172155361565
"CDCA8","CDCA8",2.53298683002267,7.51370452921181e-05,0.00041621520619231
"ANO6","ANO6",2.53270944754827,3.21866331038325e-98,1.3386282035315e-96
"HES4","HES4",2.53186894603861,2.0182068345438e-24,2.72175967296822e-23
"MCM10","MCM10",2.52251752069445,0.0226949513653588,0.0894580062308285
"PTGFR","PTGFR",2.52157786181084,6.14284246313877e-16,6.29770115239957e-15
"KCTD12","KCTD12",2.5205975264326,7.27269743643618e-20,8.605712495592e-19
"CD68","CD68",2.51487710441192,2.01878392191619e-18,2.26739227874249e-17
"FLI1","FLI1",2.51338115156406,0.000173439101250902,0.000922042480012403
"ATF3","ATF3",2.50903010215336,6.98303634825494e-24,9.28086012053217e-23
"GBP2","GBP2",2.50857093772569,1.30754945912492e-55,3.26727038553272e-54
"BAIAP3","BAIAP3",2.50751372250302,1.65683172851878e-92,6.59174636285532e-91
"ERBB3","ERBB3",2.50599769537202,4.7784175499649e-132,2.62398072706306e-130
"PON3","PON3",2.50320581427086,6.15058716788393e-45,1.29366879869449e-43
"NES","NES",2.50148851663057,5.32856851253002e-09,4.03348225704966e-08
"ADORA1","ADORA1",2.49764130085045,6.24331684924407e-14,6.01411104684798e-13
"SRPX","SRPX",2.49084350246468,4.9064803767494e-11,4.12418682813752e-10
"TSPAN6","TSPAN6",2.49026046331217,3.37658639797527e-96,1.38856437500593e-94
"TMEM176A","TMEM176A",2.48968487278019,4.42834776561594e-160,2.95346641342407e-158
"XIST","XIST",2.48734216489841,1.68257618374039e-123,8.59613643063577e-122
"TNS1","TNS1",2.48444618880764,1.02759075218164e-109,4.65359061376876e-108
"TRIP6","TRIP6",2.48029832203428,3.57963995807046e-81,1.22947896013053e-79
"GATA3","GATA3",2.47936879388435,0.0348208042189932,0.132885636741689
"LAMA3","LAMA3",2.47734344296557,5.71685747899597e-31,8.96178487369787e-30
"ZP1","ZP1",2.47718520711003,7.94260320966973e-05,0.000438913183092957
"CIB1","CIB1",2.47685429962445,2.66763895188493e-178,2.03863191735506e-176
"CDCA3","CDCA3",2.47576775146193,0.000119640732631286,0.000649018242292343
"TRIM50","TRIM50",2.47574723847028,2.07944633926121e-18,2.33266821458042e-17
"NR0B1","NR0B1",2.47555273817146,5.62697202725495e-86,2.05586242932038e-84
"CBS","CBS",2.47505850424989,1.52037335664627e-79,5.09783688011871e-78
"SSR4","SSR4",2.47404789533717,1.86667580395865e-82,6.54621432512537e-81
"TRIB3","TRIB3",2.47326537215278,4.09419062278539e-82,1.42759601164462e-80
"TMSB10","TMSB10",2.47130195139989,2.89562267306814e-79,9.65611189940776e-78
"TMEM59L","TMEM59L",2.47118739302885,1.14748088543577e-107,5.07131251078973e-106
"LHX6","LHX6",2.47098782985264,0.217902365715333,0.678942007006392
"HSPB1","HSPB1",2.46952350208165,1.68408363061735e-52,4.03234698030716e-51
"CPM","CPM",2.46909841916446,5.94025650328315e-84,2.12378644301591e-82
"PIEZO2","PIEZO2",2.46888604684342,5.87966929262197e-16,6.03126479284002e-15
"MFAP2","MFAP2",2.46831853585035,1.20425096789727e-17,1.31942455210298e-16
"TGFA","TGFA",2.46676298868061,1.39739195305886e-60,3.78575565894425e-59
