"","Gene","effect.size","p.value","q.value"
"FAM206A","PLA2G3",4.78933434819321,5.49485740082616e-16,1.40547822505214e-14
"PSMB1","PLIN1",4.78275172444406,5.41963828444749e-59,5.92876651937734e-57
"ZNF844","LOC157667",4.78134749501448,3.27437058752601e-09,5.55666810568336e-08
"DPH2","DHX9P1",4.77546869527579,3.98392167013831e-10,7.17020500374733e-09
"SNORA42","SCGB1D4",4.77032634630354,9.25158547267835e-11,1.73384624170999e-09
"SIGMAR1","HDAC4",4.77012904269459,2.60220957912227e-17,7.1516044603308e-16
"PDZD11","IGHVII.53.1",4.76690280083282,2.9626453638572e-87,7.59522762593742e-85
"PCSK1","NFATC1",4.76326584740652,7.10107394349544e-59,7.7429372505958e-57
"C15orf65","IFT43",4.76156076279472,1.4523497495932e-08,2.34950452747293e-07
"GTF2B","GP1BB",4.75977923740531,5.23184681004098e-59,5.74203736171295e-57
"MTERFD2","LOC89844",4.75436048627009,3.52285958430098e-21,1.1453215515892e-19
"SDHD","RGS4",4.75330551617821,2.17949433673388e-93,6.20306252583649e-91
"WDR12","GHRL",4.7499491842872,5.70418500608871e-22,1.90426788513403e-20
"PET112","NOS3",4.74258943944761,1.60717902837924e-13,3.58641199263046e-12
"ADPRHL2","WRAP73",4.74207219876118,5.15224278773638e-18,1.45405816624654e-16
"FAM223B","RNF11P2",4.74178262962048,5.42764852077956e-12,1.1014027064765e-10
"HCST","SPEG",4.73701649024058,1.52148210436038e-13,3.39743716707707e-12
"EIF3M","XYLB",4.73147203525126,5.82959189733005e-101,2.30330605035215e-98
"COX7A1","CNN2",4.72890960320944,3.32920104835836e-122,1.96154189487837e-119
"C6orf52","DEFB123",4.72740587758279,1.45511073298694e-10,2.68655518728057e-09
"NDUFB5","TRPM1",4.72339350612686,6.17009376672872e-93,1.71253247158527e-90
"DPM1","COLQ",4.71286964825487,4.41458818637413e-59,4.87695821221016e-57
"NSDHL","PPA2",4.71169901211922,1.06397331244967e-28,4.53457864534385e-27
"MRFAP1L1","CTTNBP2",4.70657017890313,1.60229870401293e-64,2.04606842872891e-62
"TEX30","PDRG1",4.70604105253986,4.1624684014246e-73,6.85256562712959e-71
"C6orf211","ADAMTSL3",4.69944955915018,6.37623820221156e-20,1.97363671689468e-18
"UBXN8","TULP2",4.69890466515527,6.32492205275978e-10,1.1233008049703e-08
"LOC101929045","LOC100421204",4.69617272508926,0.000118553673774088,0.0013262846702295
"LOC100289187","TDRG1",4.68460882163231,1.39800040274825e-08,2.26376304367875e-07
"LRR1","TNRC18",4.68382148147222,1.46733757179835e-10,2.70764093468548e-09
"FUOM","LCA5L",4.68206795249631,0.000195408219229842,0.00212175545897672
"PRCP","CDK14",4.6738690432859,2.74090460777583e-16,7.14678108288381e-15
"PHGDH","TNFRSF13B",4.67262234970003,3.8941866871589e-13,8.48685046732931e-12
"PEX11B","UBL4A",4.67057581655884,3.74605912196491e-38,2.22274999208603e-36
"NUDCD2","LINC00473",4.66825072314837,2.83729180807041e-75,4.937181765919e-73
"S100A10","RANGAP1",4.66670669877036,4.68388608857475e-49,3.89365421778946e-47
"EIF6","IFIT3",4.66605641590087,5.24724451399827e-79,1.0552302979528e-76
"LOC101928530","LOC100420172",4.66448206727288,0.000148803794413344,0.00163957566652813
"SNX7","IGHV1.3",4.66324073831467,1.05599775666697e-25,4.01183582125604e-24
"C1GALT1C1","SLC17A5",4.66281020307652,3.90597190921417e-81,8.63014214467425e-79
"PRPS2","PITX1",4.66046130495289,6.48082839036623e-60,7.45384043363218e-58
"C1orf123","ASAP1",4.66024881222432,1.37676020563011e-70,2.12096856632484e-68
"ZNF485","COX6B1P1",4.660022835772,4.29306010090827e-05,0.000504825386655824
"HSD17B10","GPS1",4.65105940879267,8.70666271826361e-63,1.06716992967214e-60
"TADA1","SLC37A3",4.65100475270944,1.12608267254374e-09,1.96255114035853e-08
"CYB561D2","CAP1",4.64913100500895,2.0053958635242e-33,1.02199111806672e-31
"RTCB","TRBVB",4.6469706342378,1.30322726252147e-89,3.50140675076169e-87
"NDUFA12","MIS18A",4.6458181974199,7.2839628706787e-70,1.1019126533733e-67
"HKR1","CDC20P1",4.64316126027901,1.87242611010734e-22,6.37118120383435e-21
"MRPL47","MTMR10",4.64065657567641,1.93913428456782e-55,1.91540840626252e-53
"CYP2C8","CSRP2P",4.63884607632548,1.04564731456215e-07,1.58541848362326e-06
"STEAP1","C22orf31",4.6303697278263,8.33397565756247e-07,1.17501359564894e-05
"ZNF669","PITPNM2",4.62472785916778,7.41962813313509e-11,1.39910607087709e-09
"MED28","CCDC81",4.62412282631614,1.8787227533889e-68,2.71961314438849e-66
"EXOSC4","MRPL42",4.6199339802517,5.63525749140462e-14,1.2971520739639e-12
"PEG3.AS1","CFC1B",4.61829048896832,4.75798969132539e-13,1.02628340265557e-11
"ZNF136","TNNI1",4.61550481913415,2.22556464443515e-15,5.51204742025885e-14
"ERGIC3","TRAV32",4.61272831237497,8.96727019190327e-94,2.57513899397411e-91
"SLC35G2","DUSP21",4.60989174498048,2.94254926576298e-52,2.67088039301037e-50
"LOC101927293","PAN3.AS1",4.60710308159282,3.7495030191352e-23,1.30625839620992e-21
"ASS1","ASAH1",4.60485516178795,7.65891653119849e-24,2.73054196161115e-22
"HEPACAM2","HMGA1P3",4.604575293517,3.85633233307615e-76,7.11599258648513e-74
"GMPR","GARS",4.60025393874009,4.6129042865188e-09,7.77319506063459e-08
"VIPAS39","ZNF407",4.59813891381932,3.49938802880269e-14,8.16135052495205e-13
"SLC35F2","SDHDP3",4.59343854657887,4.3230116237284e-27,1.71005915631678e-25
"STX8","EIF2B2",4.58308774977816,1.65942157357697e-71,2.61643258812249e-69
"HYKK","ZNF347",4.58149969502601,7.7710785025974e-08,1.19007706534989e-06
"PUS3","GNPNAT1",4.58082467076528,2.62789832158643e-33,1.33115139113361e-31
"HAX1","FAM20B",4.57987840626995,6.90043637043527e-95,2.10676595513362e-92
"APOO","MFF",4.57233874076273,2.7117801849681e-73,4.48632639073737e-71
"SURF1","SH3GL2",4.57165067594407,2.70910235177925e-61,3.21492909477578e-59
"ZNF563","STK11IP",4.57042668123239,7.69997555349303e-10,1.3581721585531e-08
"NUP35","KIAA1755",4.56669586477769,3.21187004999513e-25,1.19852715287818e-23
"BAG4","WASF1",4.56479659120798,3.64779547268926e-96,1.21294616984947e-93
"RNF34","MESDC1",4.5599547260147,9.30305701075092e-50,8.0111247858733e-48
"ABT1","OR7E19P",4.55864200370825,2.71874047036466e-23,9.55085564400908e-22
"FNTA","FCGR3B",4.55685351364842,1.27303381839144e-45,9.45875392850845e-44
"PRSS3","PKM",4.55552960191915,4.59830469137087e-26,1.76692751435926e-24
"DAND5","TPRA1",4.55308487125682,0.000492096885199765,0.00507105915696499
"TFB2M","RCOR3",4.55228950918708,2.40496121296509e-28,1.00834228934107e-26
"SCARNA8","OR6C73P",4.55076214076638,0.000721983661282719,0.00726831513205001
"TIMP2","SOX15",4.54338427287809,9.89306932464462e-72,1.57463905307519e-69
"AKR1B1","ALDH3A2",4.53757407672259,8.23584186946734e-86,2.01892345506709e-83
"TXNDC9","SDC3",4.53634976231248,4.25019891449668e-80,8.92116752152852e-78
"EIF4EBP1","HBEGF",4.53335458577128,2.79907862298636e-50,2.46730331953737e-48
"IFI35","ONECUT1",4.53094992161775,6.08926750400562e-07,8.70221105763936e-06
"TM4SF1","KCNQ1",4.53000145041643,2.5058335133141e-27,1.00664967357824e-25
"PSMD10","PMP2",4.52951098926563,3.50441653214887e-62,4.23353686387365e-60
"EFNA1","DPYSL3",4.52720464704822,8.33145131156324e-26,3.17597571904132e-24
"LAMTOR4","SIGLECL1",4.52701932790346,4.14891348958378e-79,8.44467337176859e-77
"LACTB2","LSM1",4.52653369952547,1.42923783856166e-46,1.09587953356746e-44
"ING4","PCDH11X",4.52283700290315,8.32210551084948e-16,2.11574255470378e-14
"TMEM106C","SPHK2",4.52241942745492,4.10020096237186e-71,6.37505320001373e-69
"OSGEP","LGSN",4.51504977835629,4.29586795323046e-27,1.70132581770391e-25
"SOX4","VPS52",4.51224586622313,1.14858300657484e-28,4.88278629022903e-27
"C6orf70","RSF1",4.5121729029417,1.32781098536743e-22,4.53643989141198e-21
"FBXO36","ARHGAP11B",4.5098830882441,7.57500605789719e-50,6.57361766016587e-48
"SELM","ATP6AP1L",4.5097682139541,1.44182827456677e-66,2.01759836554376e-64
"LY6G5C","TNN",4.50856437177378,5.07965806238404e-10,9.07421470037795e-09
"IFT52","CHMP2A",4.50801771655409,5.38358214162194e-31,2.53579554900745e-29
"BZW2","GALNT8",4.50093989549472,1.84088231101682e-22,6.27020198105363e-21
"GPR171","RNU105C",4.4950556919376,4.45658116350887e-07,6.44295401615505e-06
"RNFT1","ZNF330",4.49383758628305,4.65182042626807e-24,1.67087419460735e-22
"SFT2D2","KLHL34",4.49357921913646,2.08447159985057e-15,5.16641285678092e-14
"FAM173B","DUOXA1",4.49263766271485,4.699124829423e-28,1.94353951073081e-26
"GTF2F2","GPC1",4.48985895841566,1.13018888684487e-36,6.46614370967602e-35
"LOC100421513","PGAM1P13",4.48489668446208,7.90325455457108e-06,0.000101306450748365
"GTF2E1","GP2",4.48173548395718,9.8155277382293e-27,3.85549337497886e-25
"RDH10","TRAPPC6B",4.47959663297276,1.04256352123546e-32,5.16422615002533e-31
"GGH","FZD8",4.47781879843696,9.2151851001887e-20,2.83668905962179e-18
"RLN1","PSG2",4.47600909895443,0.00010956562561994,0.00123230139679172
"CASP3","CALML3",4.47111500156444,4.02597629864249e-23,1.40112319185087e-21
"LTV1","ZNF671",4.47077668479584,1.15535499046606e-14,2.75970426741195e-13
"ANXA2","ANK1",4.47032358911396,1.91606546201566e-75,3.36906505111695e-73
"DDX39A","EDEM1",4.46989825790527,3.09385126926741e-30,1.4098222663104e-28
"DHRS2","LRRC14",4.4673521147251,1.3347527939213e-32,6.5824284627097e-31
"ZNF134","TNFRSF1B",4.46599664549445,2.55605985404217e-07,3.76173155732481e-06
"CYB5A","CSK",4.46486401975955,3.85425164785544e-95,1.20446638794018e-92
"CHAC2","KRTAP5.14P",4.45854004460141,2.05872023826348e-17,5.67652384908379e-16
"SMIM17","COX7BP1",4.45616120591797,1.58195592233898e-05,0.000196408161537273
"CCDC28B","C5orf15",4.45299745853223,6.07131878500722e-33,3.03421384041194e-31
"C1orf51","TSGA13",4.45247590231372,8.85511537036824e-34,4.57523376305303e-32
"SNORD113.3","IGFL4",4.45210561980517,0.000197228222764354,0.00213944206502521
"COMMD4","RRM2B",4.4428096673328,1.35033242193526e-49,1.14519101157257e-47
"TOB1","AATK",4.44052747164658,1.59277399032226e-41,1.05298664746029e-39
"APOBEC3C","AUTS2",4.43881499073061,4.63761336191656e-06,6.08159340673978e-05
"TCEAL1","ADAM15",4.43827714482471,8.04646002989332e-82,1.82589401110768e-79
"YIPF1","IGKV3.7",4.4357288381058,1.13684247135837e-45,8.50327785258344e-44
"RPL34P6","MIR650",4.43460895852932,1.67420461864033e-10,3.07416555015948e-09
"ZNF613","PHF12",4.43345705104625,2.88391058052851e-05,0.000347268744842128
"DCPS","FGF20",4.43165935834018,4.92052999303673e-22,1.65085993292853e-20
"MPV17","LTB",4.42746707445497,9.98842533226719e-99,3.56863059956235e-96
"ZNF671","COL20A1",4.42649398347443,1.46857820166931e-14,3.48802901873141e-13
"SDF2","RGR",4.42360322872645,3.06575690895232e-76,5.72002111279193e-74
"PIGU","SLC45A3",4.42249742973166,2.09118631620962e-23,7.36940201926378e-22
"SNX11","SNORD79",4.41957329017377,1.91612690353454e-12,4.00194066718309e-11
"C11orf74","APOPT1",4.41584303644359,1.10956710320527e-27,4.5338878101085e-26
"VSNL1","DYNLT3",4.41201362923527,1.0973291696685e-18,3.20737187416422e-17
"EIF2D","DPYSL2",4.40460425436387,5.50638100090739e-28,2.26625367076561e-26
"TMEM37","MGME1",4.4016731865683,9.23155091039439e-34,4.76240254646214e-32
"IMPDH2","HSP90AA4P",4.39838044929118,7.90820329566583e-61,9.25397559169482e-59
"OSCP1","FAM86B1",4.38367170619603,1.47923516199905e-14,3.51085750392765e-13
"PSMB3","FXYD1",4.38305189070372,2.37623949274589e-59,2.67797406457644e-57
"RGP1","S1PR2",4.38262587892728,4.93712783507062e-08,7.70485600432211e-07
"CCT6B","FAM13A",4.38262289625393,5.38099003252507e-20,1.67019564928209e-18
"PTCD2","NLGN2",4.3821512090566,7.74404998175297e-06,9.93372617706022e-05
"ZNF596","LOC128192",4.38033046088345,5.09851298212553e-06,6.66258599189509e-05
"FAM162A","TSPAN12",4.3757496072031,2.77452425030398e-95,8.87424975449608e-93
"PSMA3","PLG",4.37310203997,1.29351514238087e-75,2.32307018939675e-73
"AMN1","SPATA3",4.36891729867689,1.75558481135219e-41,1.15380744235718e-39
"ZNF600","LOC126170",4.36792556918151,1.26950981470569e-11,2.51535207180389e-10
"GGCT","ZC3HAV1",4.3650433096373,9.59747779018494e-50,8.22249219657069e-48
"ZFP82","SEC11B",4.36243327191962,1.01851688281092e-07,1.54567876151477e-06
"PEX12","NPY",4.35724267268216,1.67100952876402e-07,2.49974093603612e-06
"COMMD8","SYCP3",4.35488012825525,8.58471063585877e-67,1.20631348114929e-64
"THSD1P1","ST6GALNAC3",4.35092712432075,7.66226090982677e-07,1.08394848523851e-05
"LOC100272217","LOC729121",4.34934781162344,5.90488647763474e-11,1.12102717617233e-09
"SLC25A19","CDCA7L",4.34718464393509,1.37441524962415e-08,2.22772016135992e-07
"IDH3B","HMOX2",4.34565884255067,6.59413166459959e-30,2.95670651300284e-28
"HHEX","GRM7",4.3441051426453,0.000472791290505444,0.00489012094251149
"GOLT1A","C11orf70",4.34271605725571,1.12124845457994e-52,1.02604926699217e-50
"PSMA6","PLGLB1",4.34172336482065,6.75939609154132e-91,1.84558990518962e-88
"MRPL45","BIRC7",4.34098304241357,2.03280622030443e-44,1.46187931697439e-42
"TGDS","SLITRK3",4.33805324117379,2.76601678384574e-43,1.91929561298916e-41
"NSMCE2","TIGD2",4.33787719676512,3.015453001194e-20,9.45573983119508e-19
"PSMC6","PLXNB3",4.33660564365665,1.35053421111132e-77,2.57706482647515e-75
"JKAMP","TRBV8.2",4.33427380752263,3.87334355340457e-95,1.20446638794018e-92
"NEDD8","MOCS1",4.33165157330501,3.10485314411807e-46,2.35380108334224e-44
"TIMM17A","RBM19",4.33007888782271,1.31436017745382e-47,1.04353362174017e-45
"WDR61","ABHD4",4.32994321617062,9.87535260734741e-72,1.57463905307519e-69
"TMEM251","TRAM1",4.32931410074347,7.3494563741768e-79,1.46919132660925e-76
"PDGFRL","NINJ1",4.32919864177857,5.49819777323996e-19,1.62402351817494e-17
"SARNP","OR5BM1P",4.32652554930975,8.08883365494827e-33,4.01857085011513e-31
"ARV1","NXF2",4.32036676130078,6.52969256456592e-49,5.38803919136073e-47
"DERL2","DKK3",4.30895647800388,8.43482646320277e-64,1.0609558499633e-61
"POLR3C","PDCD7",4.3057841752055,1.1368321781912e-18,3.31994538020638e-17
"SPTSSB","OR2T11",4.30156085149502,1.90131375678386e-52,1.73045314926366e-50
"EDEM2","ACSL5",4.29501064456196,1.43833941527875e-16,3.79757790272968e-15
"COPS3","ZNF142",4.28444156969901,2.14837273270283e-62,2.61416484982217e-60
"NDUFA9","MLLT1",4.27340936357349,8.93203081514053e-81,1.96060995356653e-78
"DHPS","CYP27A1",4.27218228954692,2.94126015228074e-72,4.77194593981626e-70
"ZNF426","NCLN",4.26922423093419,7.34517943194827e-13,1.56921441502895e-11
"PSMB10","PLS1",4.26772002560117,1.10971170197391e-27,4.5338878101085e-26
"SPR","SCN2B",4.26630493670009,5.06096237897037e-22,1.69628104326688e-20
"PSENEN","CDHR5",4.26411257835795,1.05367479318033e-94,3.15951912983645e-92
"HSPB9","FAHD1",4.26230032077005,4.15947365831659e-09,7.03382494163668e-08
"MITD1","DISP2",4.25715829835489,5.91978784366766e-40,3.75113499890065e-38
"GSTK1","TMEM196",4.25678290958153,1.27308905381512e-84,3.01094526643147e-82
"EEF1E1","BSN",4.25524992328602,1.06288254601163e-59,1.21414447024675e-57
"SWI5","FAM205A",4.25467731878279,5.29524652300014e-43,3.64417129566469e-41
"CHCHD4","LHX4",4.25128590050801,4.06088282306455e-17,1.10162107213086e-15
"HDAC3","HIST1H2AK",4.2505517502229,6.1694031656375e-30,2.77367116351767e-28
"CDC123","HIST1H3E",4.24856472689702,1.19872505386938e-73,2.01289911045747e-71
"HPX","HBG2",4.24781503188417,0.000885475615642891,0.00879796839277169
"ESD","EIF5",4.24536235226028,1.66550204763783e-75,2.95948258031051e-73
"MIEN1","BCL2L14",4.24132338531132,4.0808891167116e-95,1.25736312014351e-92
"PWAR1","SNX18",4.24092079953996,1.82117572148365e-06,2.47821577918586e-05
"C14orf166","TRAV21",4.23812645353972,8.97127388920232e-94,2.57513899397411e-91
"C11orf73","TRBV27",4.23738468893842,7.57721167442609e-16,1.93368599448272e-14
"LYG1","TSPYL5",4.23233126874185,0.000201535715031074,0.00218123604692349
"TRAPPC6A","SPPL2B",4.23169906115266,1.95866711933764e-38,1.16838146600063e-36
"LOC100422292","LOC100130348",4.23053919924194,0.000210848273649218,0.00227469592747681
"UBA3","RGS5",4.22797717777734,1.74991583150055e-49,1.47661239409835e-47
"TMEM147","FIG4",4.22672686091193,2.56177214439188e-89,6.82813934105214e-87
"EMC4","IGHVIII.5.1",4.2226998155267,1.18674081541653e-73,2.00278912286174e-71
"HIGD2A","FAM168B",4.21638687560901,7.48484514228657e-100,2.8243936995343e-97
"USE1","TRIM34",4.21067053160264,9.73656392053304e-40,6.10061124453697e-38
"LAMTOR2","TINF2",4.20727733905615,6.81642718448119e-87,1.73426432245164e-84
"MED7","CDK5R1",4.20653907286028,1.77162814567797e-57,1.8535314530981e-55
"KBTBD4","CDK5RAP1",4.20552776942459,4.33529134781284e-16,1.11397417463616e-14
"POLR2K","PCNA",4.2047404097581,1.83414306179472e-74,3.12679495367075e-72
"MED18","PSMC3IP",4.19667721853757,6.93817629476295e-17,1.85814762905358e-15
"ZNF791","EID2B",4.19541617608498,2.19773962457985e-34,1.16971295644833e-32
"TRNT","MATN2",4.19502357585219,3.19512301294071e-78,6.27514685769596e-76
"PTPLB","NUDCD2",4.19056751496113,3.64639066296533e-12,7.47621392094186e-11
"VDAC3","TRGJP1",4.18854372555721,1.34498658733153e-75,2.40266114622032e-73
"SPC25","OXSM",4.18597895845985,5.44401474383487e-65,7.08650353321513e-63
"KIAA1467","LINS",4.18513924726416,5.02734358884043e-64,6.37125687123083e-62
"FAM96A","PLEKHF1",4.18510825631812,2.64505456251349e-96,8.8831512427453e-94
"ORC5","NAGA",4.18348248808338,1.08139866701642e-30,5.01625591617118e-29
"STRA13","C5orf49",4.18289074975428,8.22669029358613e-25,3.04278818083477e-23
"MIR421","MIR182",4.17895246273511,7.70678176142475e-06,9.89012451951429e-05
"RN7SL2","OFCC1",4.1744790195552,4.67970807546728e-11,8.9705089044802e-10
"B9D2","DMRTC1",4.171723614765,0.00056086722622444,0.00574448457624935
"DERA","IL17C",4.17143098637228,4.80691726536285e-53,4.44725921322166e-51
"FAM219B","SOHLH2",4.17095022594281,1.86725753230613e-11,3.66296594421547e-10
"MLLT11","CEPT1",4.16567243795888,1.05207561486639e-81,2.35552716331151e-79
"MLLT10P1","TMEM132C",4.16399078240225,5.71311662784979e-11,1.08646267740491e-09
"SLC25A38","SLC45A1",4.1639102388509,1.64049720982917e-18,4.75362021526341e-17
"ANO5","CKS1BP7",4.15940489170769,9.58030636649142e-50,8.22249219657069e-48
"OCIAD2","KCNH7",4.15676424255429,3.06485640712736e-80,6.51456566942819e-78
"MIR374B","MIR409",4.15365628794935,6.62872978040527e-05,0.000763440538220612
"LOC100132057","EEF1A1P25",4.14804969674675,2.40609806323115e-13,5.32321458205237e-12
"SDR39U1","ROPN1",4.14386735006996,1.12460316981538e-48,9.16715360560185e-47
"MANBAL","KRBOX4",4.13837030362668,4.27367507938912e-30,1.93172414355591e-28
"ANXA10","TGOLN2",4.13818235486172,3.36827109002319e-06,4.47645493816141e-05
"UQCRC2","VPS72",4.13457451934305,8.34783298047997e-75,1.43771088623815e-72
"KNSTRN","WDR61",4.13124536202357,5.04793456134359e-15,1.23115348081455e-13
"CYB5R1","TRAJ53",4.12520843462579,7.31375496850708e-38,4.3092131028481e-36
"ARF4","AQP5",4.12353538797096,1.2478532924556e-68,1.83003951850782e-66
"AIP","PPFIA2",4.12127950094354,9.08741302839874e-27,3.57367305791268e-25
"ARRDC4","OR51A10P",4.11819718087364,4.93447759652128e-34,2.58532754448628e-32
"MED8","TMEM47",4.11699744137753,1.02877808220786e-40,6.65712584062985e-39
"LOC100288628","SHISA9",4.11452500218686,1.2359572354836e-06,1.70957116130483e-05
"VPS29","TRAJ60",4.11377684786543,3.70234822292506e-79,7.58168675114117e-77
"PDCL3","FSTL5",4.11221248211746,5.4648223089374e-52,4.92039121778428e-50
"GYG1","GPR21",4.11008971817913,4.44900175545817e-79,9.00092017803055e-77
"REP15","LINC00294",4.11004337899824,0.000332160187035773,0.00350684304351128
"TCTA","SLC22A1",4.10713774291902,4.64065474752082e-48,3.72851074260142e-46
"TMEM256","CMTM4",4.10395784214419,4.32340261876419e-89,1.14328467361084e-86
"RNASEH2A","DGCR2",4.10015313434536,5.3868562594393e-18,1.51899395984055e-16
"CD83","SNX4",4.09787711721907,2.18732898381621e-07,3.24037303010514e-06
"DDB2","CYLD",4.08833877501921,6.20619644744022e-20,1.92277584401137e-18
"NKIRAS1","TRPC4AP",4.08628373598525,7.81591997412818e-45,5.69392313256227e-43
"LIN52","OR5AN2P",4.08611525489956,1.15595965443057e-08,1.88272303755558e-07
"RAB19","ANKRD34B",4.08412084556584,0.000996856616163594,0.00983502720247889
"TRNI","MAP4",4.08272095203251,7.83857204478132e-10,1.38044364736201e-08
"RABEPK","RAB11FIP3",4.07836478305479,2.18130512971131e-19,6.5642429638194e-18
"ZNF839P1","LOC100128139",4.07038212100934,1.28045685751275e-07,1.92751515476057e-06
"FAM118B","CORO1B",4.06834829414711,4.23735080541559e-13,9.16337343522713e-12
"LOC100419845","SOCS5P2",4.06601196531178,0.000913890451028707,0.00905906048032706
"ZNF691","COTL1P1",4.06585547710855,1.0575722991138e-13,2.390141863623e-12
"BCS1L","BCAT1",4.06499903391323,3.48026001913015e-24,1.25408854594922e-22
"SLC27A2","CDIPT",4.06185763891706,2.03866906437438e-05,0.000249883706362097
"GEMIN2","ZSCAN21",4.05856906038489,7.79920533792945e-19,2.29359467661141e-17
"COPS5","RAPGEF3",4.05683619992596,3.96325691063342e-70,6.05009182212331e-68
"NTPCR","OR11H2",4.05667968375255,1.67909369279446e-39,1.03279638422727e-37
"SNRPA1","RXRA",4.05558532192869,8.48012742982173e-54,7.93305291373629e-52
"DDAH1","SNW1",4.0540159730425,5.8871698499463e-78,1.14285960832715e-75
"C12orf10","SVOP",4.05185632253029,6.43096724756407e-53,5.91719463129292e-51
"GCSHP3","CDKN2B.AS1",4.05098798457419,6.36136439561134e-10,1.12917580265439e-08
"RAB33B","ARV1",4.04907281363555,1.00546576311343e-80,2.17855239925171e-78
"HECA","TRAJ61",4.04707017460949,1.15796446488116e-27,4.70812089449987e-26
"SEPW1","RLN1",4.0445390271659,1.50405711882609e-67,2.14945762887895e-65
"NUBP1","CIITA",4.04396724831099,6.08469158040647e-22,2.02213276368881e-20
"ZFAND1","ZNF608",4.04256806556478,8.8252756743907e-72,1.42494258773431e-69
"PRKD1","PHYH",4.04115627391102,9.1444680946851e-14,2.08067626349529e-12
"ZNF432","FCGR2C",4.03794580340351,1.07371874743598e-06,1.49687714461976e-05
"APEX2","TENM4",4.0371445523085,1.16068020523018e-10,2.15598915998066e-09
"COLGALT1","AMIGO1",4.03664481805864,4.88898436797167e-63,6.0364577578662e-61
"MPC1","TRAV9.2",4.03456374761482,3.05763583724432e-71,4.79848794196323e-69
"BCAS2","KIAA0247",4.03366932973537,2.09852320640681e-79,4.32373026772799e-77
"MED20","DDX18",4.02679533619491,1.71499875353186e-09,2.9567001097851e-08
"ZFYVE21","C8orf4",4.02662100444149,6.0873517868312e-22,2.02213276368881e-20
"KRT222","LMNB2",4.02607212024622,3.52319762034422e-15,8.63042077911308e-14
"DPH5","TRAV33",4.02369936740164,8.5777424883238e-22,2.83538291070735e-20
"ATP5G1","ATP2A3",4.02297058700768,1.23742920959741e-69,1.86357948767352e-67
"CYSTM1","OR51A3P",4.0225204963736,1.36585654333853e-14,3.24635004610624e-13
"WFDC2","SEC24D",4.01886043068706,2.31238527080607e-30,1.05802652499661e-28
"NFKBIA","MST1",4.01669630610427,4.83389653091522e-33,2.41939763180711e-31
"ZNF175","TP53BP1",4.01639492182804,0.000498906979459109,0.00513808402273987
"GSTA4","GNGT2",4.01519106999607,1.29908269607214e-80,2.79669187595427e-78
"NDUFB10","MMP7",4.01486758821697,1.22364906909926e-74,2.09668522125662e-72
"EIF2B2","HIST2H4A",4.00692992678134,1.66535750445235e-18,4.82149710599377e-17
"IMP4","WBSCR16",4.00045063788544,1.22109926956555e-20,3.89083471243734e-19
"SLC38A6","LOC96610",3.99883701886395,7.42804124162202e-21,2.39178654898019e-19
"EMP3","ECE1",3.99783153625793,6.24122462420976e-06,8.08662375692364e-05
"ZNRD1","RNU1.28P",3.99447148538277,1.07313533742053e-42,7.32523926258765e-41
"LIPT2","LOC283236",3.99354782048734,6.08444759614471e-05,0.000702924279562862
"ECI2","ARNT2",3.99192264334921,4.57404200363738e-65,5.97722282685439e-63
"ZNF502","OR11H3P",3.98896095324606,3.7254966848309e-08,5.8712848739259e-07
"METTL17","MYNN",3.98656187543848,6.16786596438397e-28,2.5353930299617e-26
"RAP2C","GIMAP4",3.9812948039268,4.7342943813819e-73,7.75592890265022e-71
"NANS","IGKV1D.39",3.9806122174657,2.26666962249259e-19,6.81502530007083e-18
"CD58","CD8B",3.98018117646847,1.28941975752984e-05,0.000161581616182396
"EMC7","L1TD1",3.97945478912069,9.3462329394927e-52,8.3926173005327e-50
"HIST2H2BE","CLIP2",3.97405985101486,3.23850726222356e-28,1.35108109185734e-26
"CRYM","COX8A",3.97160939577611,2.0394187312005e-06,2.76176768825152e-05
"RBM7","LPIN2",3.96934217134719,1.14981676787704e-18,3.35494755276998e-17
"HINFP","CUX2",3.96782536839983,6.52797213804821e-08,1.00797892544465e-06
"MT1A","EPCAM",3.96641961501853,0.000122293282912406,0.0013653914937933
"CKB","CEACAM8",3.96521729209395,3.90952335347124e-57,4.03992099393778e-55
"DCTN3","CTCF",3.96356373944767,5.77905699133206e-54,5.43652240887663e-52
"ZNF143","TNP1",3.96086817857906,6.65388203437251e-08,1.02553453071302e-06
"ZNF132","TNFAIP6",3.95828189292124,6.34148896135745e-08,9.80536672551696e-07
"ALG8","ANKS1B",3.95630404178357,1.03084211717204e-34,5.53916826609692e-33
"STARD3NL","MTMR9",3.95563263558979,6.43770917211355e-32,3.09747886584902e-30
"LOC101927033","LOC100287477",3.95436471351325,2.85399368578004e-06,3.8217114809903e-05
"EXO5","SLC25A40",3.9536991909359,0.000103689698243222,0.00116973961229438
"PEF1","RPSAP12",3.9476798612243,3.73308841489004e-31,1.77329619979727e-29
"MMADHC","TIPARP",3.94761888775799,3.56280976819158e-81,7.9240664407249e-79
"METTL22","FEM1C",3.94729469500682,1.07447011804006e-09,1.87844895597384e-08
"USF1","TCP1",3.94651586677772,3.20523943982042e-05,0.000383077442515761
"RNASEH1","SPTY2D1",3.93679071842823,1.68269482974642e-19,5.10032700019889e-18
"CD72","MS4A1",3.93657113196662,5.40807139619565e-12,1.09809352944277e-10
"TRUB2","PGLS",3.93292681799526,9.17958287697251e-19,2.68776906137964e-17
