"","Gene","effect.size","p.value","q.value"
"HLA.DRB5","CAGE1",3.31182896179776,1.55938844598651e-23,5.93690787082537e-22
"STMN2","PCOLCE",3.30654734043471,2.53996783124475e-129,8.36680128063217e-127
"SLC14A1","ZG16B",3.30394132021991,3.80414204022606e-09,6.5802393023058e-08
"EGFL7","LINC01245",3.30189647964004,2.46740341662784e-64,2.52619875029433e-62
"TUBB6","LOC101927580",3.29674825839109,2.2234425635581e-32,1.15380424719434e-30
"HHEX","DYNLT3",3.29441946418839,2.18548228812244e-46,1.61803996504022e-44
"LTBP2","CORO1C",3.29296669549328,3.48821287603079e-08,5.47160734708791e-07
"LDHA","NSUN6",3.2927220534479,8.14946055605265e-71,9.45046372339391e-69
"SRPX2","SPATA31A3",3.28241053876399,1.08925343779481e-11,2.30303640815239e-10
"GIMAP7","SLC13A1",3.27619101859087,0.000231618383378082,0.00218805246708247
"ERMN","ALMS1P",3.27025305838216,0.000649886937399796,0.00565083404749808
"PLAUR","LOC730183",3.26649375890088,2.37535303011853e-27,1.05448044963992e-25
"THSD7A","LINC01012",3.25824806097853,2.26652967859216e-39,1.41917226073612e-37
"EDN1","PCDHB16",3.2537907038224,3.43914434305108e-31,1.72176898178872e-29
"F5","UBQLN4",3.25269362864295,1.03718489559624e-11,2.19498840707699e-10
"SLC39A5","OR7E14P",3.25238932291601,1.04876134697832e-15,2.82767457360263e-14
"ADAMTS12","ZNF595",3.24833926496203,0.00103831154808658,0.0086477769059948
"IGFBP5","LIMS3L",3.23974004082755,3.65070299572115e-08,5.7146576025996e-07
"SYT8","AVPR2",3.23721009297228,1.2317031820559e-12,2.78838462399887e-11
"HLA.DMB","TRAM2",3.23171219099093,2.67471189177102e-11,5.46213176891856e-10
"PRDM1","LOC100132735",3.2306477500343,0.000122196288575319,0.00120651583102886
"P4HA3","FXYD4",3.22605678629855,2.82371136935794e-06,3.62599636803031e-05
"NR0B1","PTGES",3.21642345424339,3.42024972758778e-44,2.39196480179516e-42
"NRP2","WNT9A",3.20764400473337,1.89206291409507e-07,2.7727077997722e-06
"REG4","NBPF4",3.20632163285624,8.50987151231278e-15,2.22067588522798e-13
"C10orf54","DNLZ",3.20542446921195,2.24385715036466e-20,7.42367236836076e-19
"PEG10","RNASET2",3.20158150929885,1.38577819043063e-45,1.00310039778018e-43
"ISL1","LOC101928131",3.20130681259878,4.74054056314549e-108,1.12237235895556e-105
"SERPINE2","AMMECR1L",3.19457972170679,1.17839301212869e-80,1.66358352625297e-78
"CDH6","USP17L11.USP17L18.USP17L20",3.19010360590887,6.51599156891307e-25,2.63058565488144e-23
"GJB1","FAM166B",3.18807772362704,3.20315236496253e-31,1.60716225393451e-29
"PHLDA1","GYLTL1B",3.18700610121468,3.59156958317017e-36,2.10393775917203e-34
"ITGB6","FAM228B",3.18436606208989,1.13271169426745e-37,6.82901965490842e-36
"BAAT","HTRA4",3.17589277723911,5.0783927877801e-20,1.65843088611284e-18
"NR4A1","TRIM8",3.17523859400188,6.38587068139175e-16,1.74872837008859e-14
"PCP4","LOC101927410",3.17370347857946,8.66606764222656e-74,1.05332113069608e-71
"EHD2","ITPRIPL2",3.16893451933035,1.0674485410795e-24,4.2639785395775e-23
"GGT6","KIAA0125",3.15997916556393,1.13687029153993e-37,6.83595895672252e-36
"GAD2","JPX",3.15857008343069,1.58988065253072e-89,2.65708804054197e-87
"PCDH9","PRDX5",3.1545236688073,5.77285272690801e-25,2.33888002905334e-23
"FEV","RABL2A",3.1470676691632,6.70076141989635e-62,6.56472441003552e-60
"EFNA1","CA14",3.14451698476925,1.64875776741719e-59,1.52957613451532e-57
"GADD45B","GPR97",3.13933828762477,4.73707970252783e-05,0.000504758434792359
"TSPAN7","CCDC171",3.13890925248318,1.15726238035764e-95,2.15601775763514e-93
"KCNE4","WDR33",3.13719044876711,1.5655148630955e-15,4.19605982586057e-14
"CYBRD1","REG1B",3.12734535977603,1.6637509724584e-11,3.45030984060282e-10
"TC2N","HINFP",3.12693281059395,4.19744445316696e-33,2.25540697342865e-31
"PSG4","SAT2",3.12530106552448,1.49269413368874e-06,1.99104723970725e-05
"HAPLN4","LOC100131347",3.11965141859989,4.19399352108229e-05,0.000450923740495172
"ANTXR1","NYAP2",3.11760073832645,1.11855681426715e-06,1.50971958619229e-05
"TGFB3","LOC101929584",3.11689565316864,5.16196047778081e-07,7.25131024100618e-06
"ENTPD3","PTPRG.AS1",3.11606926650512,4.48122248808362e-30,2.13978373805993e-28
"CAPN6","APBA1",3.10285031007049,4.75083920388904e-21,1.62868513220504e-19
"LINC01099","LRRIQ4",3.09629428970479,1.12113536168248e-11,2.36604323451077e-10
"SIX3","MYL1",3.09502296591228,1.52209008341702e-07,2.25378407205116e-06
"TXNIP","TMEM167B",3.09196815828041,2.60378115926145e-67,2.79157273437989e-65
"FXYD6","MAT1A",3.0793071389882,1.3355742791075e-93,2.39025730628617e-91
"CAPN13","MYO1B",3.07702230480159,6.4200067680841e-08,9.86614833210166e-07
"FBN1","LINC00592",3.06643397513682,1.31812937058391e-07,1.96586367874027e-06
"EFEMP1","OR2T6",3.06441455282558,1.54527050067717e-20,5.15748211598991e-19
"SCD5","SOX14",3.058289851763,1.79378810582758e-74,2.22792403592104e-72
"LOC285629","DOCK2",3.05593247718344,1.77391812552917e-05,0.000203325189486397
"ADRB2","PCDHAC2",3.05258823705932,4.08903091759118e-10,7.61799866605983e-09
"ACTA2","MIR4292",3.04991814735987,1.55874375742944e-06,2.07306535182058e-05
"SLC16A3","ACSM5",3.04977225729226,9.42789827162204e-12,2.0045528514097e-10
"SOX9","MIR3529",3.04846673374181,2.69646406305043e-16,7.5107759422884e-15
"HTRA1","PDZD4",3.04242769388373,4.17884132790503e-13,9.78175947908893e-12
"ITGB3","BCL11B",3.04233771835089,1.62075653072954e-07,2.392089297854e-06
"DHCR24","RPS8",3.04064099129004,3.1019275184073e-51,2.50902884576084e-49
"RRAD","HAUS4",3.03337332101975,0.000302989718342552,0.00279490799846099
"UCHL1","C3orf43",3.0256620153784,2.716186444376e-91,4.78575206931954e-89
"FOLR1","ZNF25",3.0222816722022,4.79401352336432e-06,5.96731289006284e-05
"NUSAP1","UBE2N",3.02206769795134,1.37646534407964e-06,1.84358755483713e-05
"CDH17","HERPUD2",3.02103688114017,3.11358288683311e-10,5.88267875601245e-09
"AGR3","ATAT1",3.02024208297296,3.36062336039301e-10,6.32838511668373e-09
"QPCT","CFLAR",3.01900342547033,2.19601349008616e-60,2.0625285378582e-58
"CHAC1","CLLU1",3.01777000088303,3.7585359927282e-36,2.19045550201844e-34
"APOH","SNORD114.16",3.01446201000161,1.50596578226642e-53,1.2819886241623e-51
"BEX1","LOC440896",3.00999778464926,2.40541109885438e-77,3.21603463916831e-75
"IL13RA2","GOLM1",3.00773647926604,7.47260584952403e-07,1.03311957636151e-05
"TMEM45B","CPN1",3.00462853790711,2.87106472480373e-45,2.05856246467079e-43
"PDX1","LIPT2",2.99783117711865,3.40826568392568e-64,3.47383276815905e-62
"TMEM176A","CCDC136",2.99522716891924,9.40815361088736e-76,1.20812386114045e-73
"PAPPA2","RCSD1",2.99351061467293,1.16310801513182e-53,9.93845190824478e-52
"CX3CL1","ATP5EP2",2.99041454053613,1.10830438833189e-28,5.09932195190191e-27
"ECM1","FAM212B.AS1",2.98384331459611,2.38449649875521e-09,4.19808062898584e-08
"HPN","CD300E",2.98370421378409,1.75345971975533e-74,2.1898014269406e-72
"TFPI","THADA",2.97566141384667,1.87503129901058e-42,1.24978259223494e-40
"RND3","SPR",2.97115464791097,2.29858079668553e-28,1.04698282420572e-26
"FHL2","ABCB11",2.96548599180936,1.4825735981352e-20,4.96280048777836e-19
"UNC5B","SNAPC4",2.96327611182234,1.04369673490611e-24,4.17644068445087e-23
"RAB3B","TCEANC2",2.95793303183328,1.16522056394849e-74,1.47134989988807e-72
"MYL9","BIRC5",2.95571391312801,2.41556134252979e-09,4.24948094073991e-08
"PNMA3","TAL2",2.95489990337211,1.37057686794006e-08,2.25574523036999e-07
"RCAN1","LRRC30",2.95125396151324,3.90646972954141e-28,1.76872809726587e-26
"CREB3L1","CUBN",2.94912465382413,3.06289951107644e-20,1.006020852417e-18
"SMIM3","DIAPH1",2.948626463516,1.92435464944204e-08,3.10643869511137e-07
"NQO1","NYNRIN",2.9484905248636,1.89364251475375e-33,1.02722197417275e-31
"MECOM","MIR561",2.9449525182111,7.20273383288065e-20,2.33539140210477e-18
"ARL4D","NDUFAF4P1",2.93863646965613,3.36720975921111e-21,1.17023410729525e-19
"WNT5A","ATP11B",2.93799172783355,3.16030954340711e-06,4.02187433438412e-05
"CTSS","SRGAP2.AS1",2.93794703412743,1.47376459366597e-46,1.09826870326013e-44
"AKAP7","KIAA1024L",2.93611791946633,5.58080409693463e-22,2.01343010030519e-20
"TRPV2","NPTN",2.93572715546808,1.17598794383624e-11,2.47720389021815e-10
"S1PR5","KLHL36",2.93436725950083,0.00114003908961916,0.00938498676854543
"CDH3","SOHLH2",2.93088455396821,2.14739060920596e-16,6.03313240502377e-15
"PPIC","MROH2B",2.93062275043532,8.28513648390111e-65,8.5987610567392e-63
"HEPH","KIAA1432",2.92975071015768,0.000770541146351684,0.00661141174610321
"TMEM173","POLR3G",2.92835773086981,3.90237784684644e-15,1.03256281817198e-13
"RXRG","MSTO2P",2.92667633725225,1.56868262452228e-26,6.75276275999374e-25
"HHLA2","FANCD2OS",2.92223507805136,2.30476350551841e-21,8.09659501034435e-20
"UPK1B","BTD",2.92201446108617,1.35752117307324e-07,2.02255976306822e-06
"SLC38A3","LINC01210",2.91236623483491,2.19561965595163e-07,3.19694036900222e-06
"PFKFB2","TOP1P1",2.91135228511368,1.26129593592948e-47,9.65252367937416e-46
"TMEM63A","TPR",2.90966356802567,1.03608878658006e-31,5.28010359421034e-30
"CBLN4","EMILIN2",2.90616557950177,7.03365352883347e-10,1.28925734723271e-08
"ARHGAP25","PPP1R7",2.90232714656807,0.000514432445347012,0.00454785493982584
"CCKBR","MIR374B",2.89626762707574,2.96858842947394e-23,1.11525696551261e-21
"ANXA2","AAAS",2.89308715490661,2.61274096787796e-44,1.84425433102168e-42
"SERTM1","MYO7A",2.88323234927983,8.21961106370302e-26,3.4405808446944e-24
"TNFRSF11B","ST7.AS1",2.87755008232944,2.98227508693099e-14,7.58211750009558e-13
"PVRL4","MIR8083",2.87753068721008,1.34554628203496e-26,5.80321090026045e-25
"LOC101928100","ARHGEF12",2.87731206851946,2.79856914863142e-17,8.17592264514698e-16
"PTP4A3","MIR183",2.87528742052868,3.40322036702275e-30,1.63189442451603e-28
"MGLL","TRAF3IP1",2.87198724637041,8.97104882793922e-11,1.76386651219923e-09
"CFH","SUMO1P3",2.8716678926713,1.97003991725265e-12,4.39853018460073e-11
"ARX","STXBP1",2.87144778461258,7.16454940340442e-91,1.25263879530753e-88
"HOXB2","DIS3L",2.86943934874484,4.25292907796668e-12,9.27685460778357e-11
"CCDC80","ALPP",2.8679014520469,1.17748286147437e-05,0.000138310118648325
"PHGDH","LOC100129138",2.86727550967997,7.29131958172709e-55,6.37401549127212e-53
"NR5A2","RGL1",2.86504099599302,3.33217761303134e-48,2.57609064512209e-46
"ACHE","DGKI",2.86356983997452,4.54962703166878e-21,1.56442470200907e-19
"FAM101B","MIR487B",2.86200033437253,1.89654807378857e-06,2.50038521862764e-05
"GHSR","NAT6",2.85978436788683,1.23375932695588e-06,1.6612627809467e-05
"CXCL12","CT47A4",2.85921229193777,4.38576838599745e-11,8.81380456634271e-10
"GPM6A","MYNN",2.83751430877129,3.96697214630252e-22,1.44264495861296e-20
"GFRA1","EDA",2.83688787343581,8.80578406674323e-09,1.48117139080499e-07
"NFKBIZ","ARPC4.TTLL3",2.83487719365365,1.26296495760926e-42,8.44292074161793e-41
"LINC00348","TMEM134",2.83441539569411,7.93949182405656e-07,1.09169213350866e-05
"CNN2","LOC643802",2.82390942454006,7.06665177930272e-24,2.73159741992809e-22
"TAGLN","BEND3P3",2.81810170453758,0.000426473524040166,0.00382530257612823
"CYP3A5","CTTNBP2",2.81609469933871,6.82519350171435e-33,3.63301693443713e-31
"PIPOX","SNORD109A.SNORD109B",2.81385689378462,5.88025794692759e-31,2.91817429859645e-29
"TPPP3","IL25",2.81383815681196,1.17220851415673e-46,8.76418661785142e-45
"RFX6","SLC22A3",2.81320422721584,1.08818199040957e-64,1.12424038454633e-62
"PSAT1","SLC7A2",2.80699080254666,2.99265277986301e-32,1.54943063857646e-30
"COL12A1","COX7C",2.80432959961463,2.25428946951751e-07,3.28026538749446e-06
"C3orf70","ZBTB20",2.78972523999427,3.22011836639287e-05,0.000352214005532934
"CES1","OR4N2",2.78904932783489,2.95109799331633e-06,3.77252566310949e-05
"DPP4","OTOF",2.78665486491646,1.81973786258244e-51,1.49317046493272e-49
"HKDC1","CD99P1",2.78458495416864,4.84149987818808e-19,1.51782690663913e-17
"SSTR2","RLBP1",2.78283739410278,4.88478883483768e-69,5.36359253270656e-67
"SYNDIG1","MAPT.IT1",2.78098673448976,1.2754733648972e-30,6.24789528248887e-29
"LAYN","ECD",2.7805588730999,8.98829688780499e-05,0.000915300179045339
"HOPX","GP9",2.77976238238731,6.89029596549236e-54,5.95473524713597e-52
"APOBEC2","FOXD1",2.77909399431835,4.24249277096242e-21,1.46102451804856e-19
"GABRG2","FBXW11",2.77774224780817,9.63726285366622e-07,1.3092967567303e-05
"SLC22A17","DENND5B",2.77454086294259,2.55325180001107e-63,2.55651366354413e-61
"LMO3","LMNTD2",2.7696127968163,4.06940093874618e-11,8.19250787748113e-10
"STOM","ADAM9",2.76942952594856,4.16644063809942e-41,2.68269204712073e-39
"SCTR","MIR4426",2.76834477833994,1.05434828991684e-33,5.7606447792115e-32
"ONECUT2","CLUAP1",2.75722849019118,6.85867196051527e-38,4.15708679974804e-36
"IER3","LOC100996385",2.75632802701769,1.20836324649018e-30,5.93194130226247e-29
"DUSP1","MGAT1",2.7503498079481,1.52213847939997e-59,1.41789694665089e-57
"PMAIP1","PAM16",2.74939200225987,1.64961072940312e-08,2.68197441120196e-07
"MAP1B","LOC344967",2.74900480099843,4.11076814776373e-57,3.72245614464231e-55
"PRR15L","MIR4511",2.74856364815402,5.17113682888253e-32,2.65915766931382e-30
"ZC3H12A","TMEM200B",2.7483837844081,9.01956073772848e-14,2.20673407973984e-12
"EPS8","SEC23IP",2.7465551261805,2.33314631936218e-33,1.26262101649483e-31
"LAMB2","KIAA1257",2.74586407712474,2.01593659248959e-43,1.37598266698786e-41
"SYT1","RPEL1",2.74345684652921,1.90392964612404e-07,2.78830005971349e-06
"TNFSF10","CCDC66",2.74304965884803,1.08900000602226e-60,1.02704900982905e-58
"NPNT","PAQR9",2.73958980040707,8.82287333002184e-54,7.59602605750252e-52
"ANXA9","CAPZA1",2.73905191488397,5.70883921906262e-17,1.64040716321207e-15
"GPR119","NINJ1",2.73877294968928,2.94238173795139e-53,2.48614849523781e-51
"PRKCDBP","TTTY3.TTTY3B",2.73863231695731,9.92951402180162e-12,2.10726353129345e-10
"ANGPTL2","ZC2HC1A",2.73318986318417,7.44101361548129e-11,1.47066781275021e-09
"ITIH4","TNFSF10",2.72995671787543,5.07198372345778e-12,1.0968707711748e-10
"BCL6","FAM208A",2.72789523093579,1.04514618897738e-25,4.35873903289302e-24
"TGIF1","PRR25",2.72223201220557,2.57653483562774e-44,1.82436324856644e-42
"GNG4","CNIH3",2.72067579309832,2.54595277593728e-85,3.93652793498493e-83
"ITGB4","SPATA8.AS1",2.72031557961889,6.02006049103609e-19,1.8795323475379e-17
"COL7A1","MIR6810",2.7201936623896,0.000323645781236475,0.00297460367294589
"PDGFRA","POLN",2.72014292229803,0.000275795596189221,0.00255859514521829
"CXCL16","LINC00226",2.71878545946815,6.3379596587805e-42,4.17552130679484e-40
"ZBED6CL","WNT16",2.71513061158202,1.03893986007528e-06,1.40643621677493e-05
"IER2","TMEM102",2.71330175511567,3.29741904899705e-41,2.1291772035413e-39
"MFGE8","FAM155A",2.71192610549155,7.41079781706616e-10,1.35510879794124e-08
"LRRTM3","PAEP",2.70777764557337,1.65700731632761e-09,2.95157674708544e-08
"ZG16B","GPC6.AS1",2.70708890529139,2.04628060555962e-08,3.29157196629615e-07
"TMEM97","LOC102724631",2.69931838703526,2.17243231848683e-36,1.27920243955666e-34
"CBS","KDSR",2.69904797174356,1.84473176278183e-16,5.18922131636984e-15
"IDH2","PARP4",2.69556902503583,4.12556583603504e-43,2.7907733895012e-41
"CNTN1","LINC01163",2.6952313715974,1.72086556440809e-75,2.19739064120402e-73
"PFKFB3","SLC9A7",2.69337777437968,3.76987887510395e-25,1.54110749914097e-23
"GGT1","PRTN3",2.69180982794332,9.05154304745604e-28,4.05784066914454e-26
"LINC01139","SNRPE",2.69053758240045,0.000939238102470405,0.00789494927183796
"TMC6","DNAH3",2.687503005065,1.34424759658707e-19,4.29724382880836e-18
"FUT3","EDC4",2.68662722008874,3.42015915414392e-17,9.92807118959606e-16
"NFKBIA","SRGAP1",2.68644941307925,3.2598338465541e-25,1.33983297465331e-23
"TSKU","BMS1P5",2.68180267454325,1.95083249702093e-13,4.66251018136579e-12
"EPHA5","EFCAB12",2.67979271584775,5.113089609385e-05,0.000540788337513782
"IL1RN","LOC100506142",2.67520209415669,2.83873217243957e-12,6.27031521354508e-11
"RSAD2","ACTR3",2.67168865790554,8.17904137017336e-07,1.12123903077606e-05
"ASF1B","GFAP",2.65657926263091,0.000320915600582444,0.00295187805974843
"TTYH1","THRA",2.65513676959149,6.09772074433715e-09,1.03661252653732e-07
"ITM2A","TOMM5",2.6527528148966,1.9025795442486e-06,2.50688292528849e-05
"PDLIM7","LINC01017",2.65138206030322,7.81835036283808e-26,3.27865840215769e-24
"KCNJ15","MRO",2.64731271028147,1.46912523278767e-10,2.84185084391754e-09
"SNAP25","HIGD1B",2.64364776565758,2.62642906178043e-76,3.41120606544043e-74
"PTGIR","SMCR9",2.64113075811792,0.000756802902482783,0.0065008968898455
"KCNJ8","NS3BP",2.64054941646173,4.28568773656378e-54,3.71791589940298e-52
"S100A10","TTF2",2.63875456620699,1.15242163277413e-56,1.03531190874795e-54
"IRX2","CETN4P",2.63832173796662,1.78232348480491e-55,1.5762813418728e-53
"SLC7A2","STAG3L4",2.6348100601723,3.33044046947504e-57,3.02790325722793e-55
"CECR1","ZNF787",2.63475838237524,6.11936604067513e-77,8.13374682681316e-75
"MIR7.3HG","GFOD2",2.62469501093841,2.70894027440762e-74,3.34627736396798e-72
"UGT2A3","MAPK10",2.62428326051264,1.86881983424901e-26,7.9993231662233e-25
"TRIM50","FLJ46906",2.62359717636082,2.75476840648266e-11,5.62056832234689e-10
"PRRX1","NOS1AP",2.62145281623436,0.00017860772174575,0.00171001470411085
"ITIH5","ZER1",2.62107015296203,1.63904957054392e-08,2.66671135926219e-07
"CD72","MIR8055",2.62071844928666,4.72697476405467e-15,1.2449526003731e-13
"PTGFR","ORC1",2.61295098204709,3.14479626342575e-12,6.91946507951636e-11
"FAIM2","OR51A7",2.60080786864473,1.01392884453509e-10,1.98840282203952e-09
"NNAT","C1QTNF1",2.60071606866459,0.000384875929617654,0.00347826839136368
"IL18BP","CREM",2.59484738248356,4.71403667816066e-15,1.24298537886211e-13
"KCNH6","SNORD114.11",2.59178083486318,1.11151985735508e-52,9.25411532521011e-51
"C16orf54","DACT1",2.58931080062111,9.83742682570613e-05,0.000991004878444165
"SRPX","GLIS3",2.58022186005935,0.00018301894271232,0.00174930090366204
"TMEM130","THBS2",2.57611594246773,2.39277786576084e-19,7.57457494580476e-18
"ERCC_117.1875.mix1_234.375.mix2","GADD45GIP1",2.57595403470592,3.24321636757185e-15,8.61157299282016e-14
"KLK11","SLC35G3",2.5739366741527,2.38669166236362e-07,3.46405586167705e-06
"NEFM","CCZ1B",2.57146496191029,3.09827594926876e-07,4.43734808134403e-06
"SLIT2","FBXO40",2.56989313939851,3.86601813054788e-05,0.000418432028996299
"SLC43A1","PGRMC1",2.56900623910348,1.23188952419872e-25,5.11875996261657e-24
"ABI3BP","KLHL23",2.56840226699123,6.41237274425043e-08,9.86614833210166e-07
"KCNK17","LOC285819",2.5678844934996,1.30776148163152e-30,6.39228187440919e-29
"PSG5","RPL29P2",2.56474703823975,0.000830067564258135,0.00705557429619415
"NDRG4","RNASE13",2.56000893886185,2.30187978187646e-20,7.60456766893461e-19
"YBX3","SORL1",2.55895156882645,1.01140484053704e-43,6.98730110047613e-42
"CLMN","NR2C1",2.55541365694372,3.29411557193005e-48,2.55535675202724e-46
"S1PR3","CSMD3",2.55418254887224,9.0306541043293e-06,0.000107860082573463
"B3GNT7","CFC1B",2.5498266603961,5.94939936812831e-17,1.70737245250238e-15
"GATA4","MIR6839",2.54813829636443,1.31721333113987e-12,2.97603795263201e-11
"MLIP","PAPD4",2.54722003882801,2.78052062629609e-31,1.40129608237437e-29
"SULF2","NXPH3",2.54697093952117,5.99425538965468e-14,1.49389726701164e-12
"IFIT3","MIR4479",2.54613087037576,5.13118995507445e-15,1.34984741306582e-13
"FLRT3","LOC100507002",2.54311600873319,5.58899679795689e-19,1.74734949409577e-17
"CD83","PCDHGA9",2.54248958155266,9.07630683755113e-08,1.36891425421831e-06
"PPP2R2B","KLHL8",2.54023124593647,2.87218471987524e-31,1.44428952429302e-29
"ZYX","AGFG2",2.53981276987615,1.26986683980931e-35,7.27022755718534e-34
"ITGA1","QDPR",2.53948539384279,1.92499571176401e-17,5.66018467434466e-16
"HES1","MECOM",2.53774275418167,1.28180665921887e-27,5.72380816451584e-26
"NEDD9","MIR5687",2.53735378489688,5.46079632820623e-25,2.2164007097107e-23
"JUN","TCTEX1D4",2.53415067885476,1.44988445923147e-22,5.33243104755212e-21
"ETV1","NRM",2.5258111791078,2.11198641201702e-45,1.52391552884872e-43
"TRIM47","LOC101927332",2.52246293332049,1.09975322166259e-26,4.77028453724599e-25
"TMOD1","XKR6",2.52129888905418,1.45444396878967e-61,1.41880072818113e-59
"SEZ6L","TIMM44",2.51819274160187,7.59874297525308e-51,6.12453294625983e-49
"TGFB1I1","CATSPERB",2.51795800232209,1.63175067544184e-11,3.39013355595225e-10
"TNS1","ZNF638",2.51760176347849,7.5348661084826e-30,3.57536475531735e-28
"HLA.DQB1","RANBP9",2.51485984872964,2.98409546671156e-17,8.69557767472911e-16
"FKBP10","SYNE3",2.51432923761052,8.82266272152687e-07,1.20245480189708e-05
"DLL4","PLEKHG7",2.5135999976482,0.000470630532816176,0.0041866776439839
"CNGA3","BRE.AS1",2.51031427028974,8.61107375675269e-06,0.00010322842585297
"NOTCH3","KIF19",2.51026267970258,1.96103761570349e-07,2.8700852522424e-06
"PCDH20","MMP1",2.50849192609121,1.33358509741611e-13,3.22115363221793e-12
"VSTM2A","FABP7",2.50841080983609,4.4149630725786e-11,8.86463742726494e-10
"GPR110","LMBRD1",2.50571027015973,4.31309812676811e-13,1.00856386135095e-11
"RHOV","CLLU1OS",2.5054109995401,2.3839190358578e-14,6.0949489050632e-13
"DGKB","HIST1H2AJ",2.5036842952535,2.09578507763455e-06,2.74712220470333e-05
"HNF1B","DKFZP434L187",2.50321923458796,5.76279138199566e-32,2.95671524427493e-30
"SEL1L3","CD86",2.50188998665843,5.13843465608088e-52,4.24696295629317e-50
"IGSF10","MIR4793",2.4970662266594,1.34357081287974e-06,1.80059086119951e-05
"RPS4Y1","OR1J4",2.49550364217031,2.13536933963236e-71,2.51475698033699e-69
"SLC15A1","TCIRG1",2.48682661135469,9.03451697263321e-16,2.45922797929318e-14
"SCIN","KLHL31",2.48379103718446,6.62588270846088e-27,2.91295334778738e-25
"CTSC","C10orf71.AS1",2.48298861796642,6.94924543526342e-30,3.30438074263812e-28
"LBH","HIBCH",2.48262313102919,9.23989362556158e-29,4.2685679312071e-27
"LY6H","MIR6133",2.48239477270816,1.30467351105872e-16,3.69749678713886e-15
"AKAP12","PCBD2",2.47667185048763,8.72923617127769e-25,3.51162493693753e-23
"ATP10B","C4orf17",2.47559742599177,1.69528009154588e-17,4.99766811942234e-16
"KCNK5","LOC102477328",2.47478653119607,6.3031359997235e-14,1.56231164817574e-12
"CPM","TMEM151A",2.47412316570306,9.1501287138204e-20,2.94579710391535e-18
"TMPRSS2","MIR7153",2.47297825492465,6.32867195744245e-34,3.49136856603664e-32
"BRS3","HSD17B3",2.47244958362557,0.00055741542282369,0.00490685327085967
"CNN3","MIR4794",2.47056337505785,6.77053464956716e-47,5.1295827350004e-45
"SERPIND1","TRPM4",2.47053595041477,1.2266018063168e-09,2.20739766078976e-08
"GYPC","MIR4432",2.46942260229771,1.18347116303813e-20,3.99096677517711e-19
"SPNS2","CRIP1",2.46868597744445,6.9859568467716e-18,2.08377707572535e-16
"PARM1","ACKR4",2.46859272318841,9.32264223408495e-47,6.99321238740979e-45
"PTTG1","FABP6",2.46603558801881,0.000612016105470426,0.00535225627596664
"CD200","PDE6D",2.46321288671007,2.74979042007974e-61,2.6709395922219e-59
"TMEM86B","KRT12",2.46292076989829,1.42138835091801e-20,4.76500528436807e-19
"SLC6A4","SNORD116.24",2.46282126774838,1.2866824036244e-32,6.72298950620206e-31
"GPR64","ZNF251",2.46191988876059,7.0249110869805e-27,3.08241706748996e-25
"PAH","STK33",2.45483173820356,5.12048085328926e-11,1.02180341803698e-09
"EGFEM1P","ITGA9",2.45465840408386,3.51725779594532e-32,1.81278350213245e-30
"SYNGR4","EPN2",2.45304490513978,7.55687914799416e-33,4.00373674020418e-31
"OSMR","LINC01096",2.44742549097905,7.39450621170477e-27,3.23833779741498e-25
"TM4SF5","ADAMTS17",2.44590413616607,7.05801050067511e-06,8.5421470005242e-05
"P2RY1","PRKAR2A.AS1",2.44378685345014,4.3217982795317e-08,6.7234875493139e-07
"NEK6","SBSPON",2.44293878385319,1.92348055849412e-20,6.38230505314057e-19
"ALOX5","SNORD36B",2.44237520833333,1.65871915913246e-10,3.1895962578614e-09
"TMEM59L","MYO1D",2.44156372737249,3.00992040636282e-56,2.68284238887139e-54
"PPAP2B","ZFYVE9",2.44099111937803,7.41450445518917e-08,1.12951924773455e-06
"GUCA2B","C1orf94",2.44044754135181,0.000162342245925577,0.0015661616755698
"SH3GL2","PRKAG2.AS1",2.4374071734697,6.69317263029151e-65,6.97840003274751e-63
"PIK3AP1","RNF208",2.43651116390265,9.71892462836089e-22,3.47329304839646e-20
"SMOC1","VPS26B",2.43651051827588,7.03029002346492e-42,4.60494126637851e-40
"PLK2","TRAPPC11",2.43616757727167,2.97489028324702e-48,2.32358354803854e-46
"CDH18","TMEM175",2.43415126168287,4.64203737092449e-09,7.98100358575966e-08
"ID2","C2orf76",2.43204048492282,1.39290539029621e-48,1.09170160744974e-46
"SERPINI1","NEK10",2.43043815732735,6.89755041727071e-41,4.40377593916141e-39
"OXGR1","IL18",2.43025736174047,0.000370072759868316,0.0033605208785645
"CALHM2","GAGE12F",2.42821001943238,8.1989253679005e-10,1.48963528926467e-08
"CDX2","CHRDL2",2.42799243054708,3.05528388605013e-08,4.8325363567177e-07
"EMP1","EIF3A",2.42223923281681,1.43375108580691e-08,2.35120695738133e-07
"ITGA2","MIR548AX",2.42143111760632,6.39378910773932e-20,2.07903337095575e-18
"PKIB","LOX",2.41870818136078,1.72146981658027e-46,1.27866952487101e-44
"UACA","SMUG1",2.41333227697968,8.53010167506501e-11,1.68299202233118e-09
"NPC1L1","C6orf48",2.41201852360854,5.20829835051233e-31,2.59603976335076e-29
"TGFBR3","TGFBR3",2.41201700400906,3.69226534832051e-22,1.34489581894194e-20
"EBF1","MSX1",2.40551371028763,8.50617269429658e-05,0.000868149075746147
"FAM163A","OR10K2",2.40505736907898,2.93713729555218e-07,4.21453242364934e-06
